iso3,year_month,protest_this_month,strike_this_month,protest_next_month,strike_next_month,n_protest_events,n_strike_events,n_protest_days,n_strike_days,n_articles,gdelt_n_raw,coverage_flag
CZE,2019-11,1,1,1,0,3,2,1,1,19,16,low
CZE,2019-12,1,0,1,0,2,0,1,0,12,8,low
CZE,2020-01,1,0,0,0,4,0,2,0,4,2,low
CZE,2020-02,0,0,1,0,0,0,0,0,0,1,low
CZE,2020-03,1,0,1,0,2,0,1,0,4,2,low
CZE,2020-06,1,0,0,0,4,0,1,0,4,5,low
CZE,2020-08,0,0,1,0,0,0,0,0,0,1,low
CZE,2020-10,1,0,0,0,2,0,1,0,2,1,low
DEU,2018-01,1,1,1,1,10,18,4,12,278,38,medium
DEU,2018-02,1,1,1,1,6,14,2,7,206,23,low
DEU,2018-03,1,1,1,1,8,2,4,1,20,14,low
DEU,2018-04,1,1,1,1,4,15,2,8,271,34,medium
DEU,2018-05,1,1,1,1,24,2,11,1,132,35,medium
DEU,2018-06,1,1,1,1,6,2,3,1,8,5,low
DEU,2018-07,1,1,1,1,10,5,5,3,60,36,medium
DEU,2018-08,1,1,1,1,18,6,7,3,1029,79,medium
DEU,2018-09,1,1,1,0,39,24,15,12,931,92,medium
DEU,2018-10,1,0,1,1,16,0,8,0,57,27,low
DEU,2018-11,1,1,1,1,6,6,3,3,54,19,low
DEU,2018-12,1,1,1,1,10,19,5,10,232,26,low
DEU,2019-01,1,1,1,1,18,25,8,13,336,47,medium
DEU,2019-02,1,1,1,1,14,6,7,3,42,15,low
DEU,2019-03,1,1,1,1,25,10,10,5,220,40,medium
DEU,2019-04,1,1,1,0,8,4,5,2,36,20,low
DEU,2019-05,1,0,1,1,18,0,6,0,48,23,low
DEU,2019-06,1,1,1,1,20,2,8,1,88,38,medium
DEU,2019-07,1,1,1,0,13,12,6,7,156,42,medium
DEU,2019-08,1,0,1,1,4,0,2,0,8,5,low
DEU,2019-09,1,1,1,1,15,2,7,1,45,19,low
DEU,2019-10,1,1,1,1,31,12,13,9,257,46,medium
DEU,2019-11,1,1,1,1,18,8,9,4,274,46,medium
DEU,2019-12,1,1,1,1,10,11,3,6,126,17,low
DEU,2020-01,1,1,1,0,17,6,7,3,89,24,low
DEU,2020-02,1,0,1,0,13,0,7,0,49,22,low
DEU,2020-03,1,0,1,0,2,0,1,0,2,5,low
DEU,2020-04,1,0,1,0,14,0,7,0,62,22,low
DEU,2020-05,1,0,1,1,26,0,12,0,133,29,low
DEU,2020-06,1,1,1,1,12,3,6,2,81,26,low
DEU,2020-07,1,1,1,0,4,2,2,1,10,8,low
DEU,2020-08,1,0,1,1,30,0,12,0,810,82,medium
DEU,2020-09,1,1,1,1,21,10,9,5,191,39,medium
DEU,2020-10,1,1,1,1,6,4,3,2,28,15,low
DEU,2020-11,1,1,0,0,8,2,4,1,22,15,low
DJI,2018-02,1,0,0,0,2,0,1,0,2,1,low
DJI,2018-05,0,0,0,0,0,0,0,0,0,1,low
DJI,2018-12,0,0,0,0,0,0,0,0,0,2,low
DJI,2019-01,0,0,0,0,0,0,0,0,0,2,low
DJI,2019-02,0,0,0,0,0,0,0,0,0,3,low
DJI,2019-11,0,0,0,0,0,0,0,0,0,5,low
DJI,2019-12,0,0,0,0,0,0,0,0,0,5,low
DJI,2020-06,0,0,0,0,0,0,0,0,0,2,low
DJI,2020-10,0,0,0,0,0,0,0,0,0,1,low
DMA,2019-11,1,0,0,0,4,0,2,0,4,2,low
DNK,2018-01,0,0,0,0,0,0,0,0,0,1,low
DNK,2018-02,0,0,0,1,0,0,0,0,0,1,low
DNK,2018-03,0,1,0,1,0,2,0,1,2,5,low
DNK,2018-04,0,1,0,0,0,4,0,2,4,3,low
DNK,2018-05,0,0,0,0,0,0,0,0,0,1,low
DNK,2018-07,0,0,1,0,0,0,0,0,0,1,low
DNK,2018-08,1,0,0,1,2,0,1,0,54,28,low
DNK,2018-09,0,1,0,1,0,2,0,1,2,1,low
DNK,2018-11,0,1,0,0,0,2,0,1,2,1,low
DNK,2019-01,0,0,0,0,0,0,0,0,0,1,low
DNK,2019-02,0,0,1,0,0,0,0,0,0,1,low
DNK,2019-03,1,0,0,1,2,0,1,0,2,4,low
DNK,2019-04,0,1,1,0,0,6,0,3,40,12,low
DNK,2019-05,1,0,0,0,2,0,1,0,2,2,low
DNK,2019-09,0,0,0,0,0,0,0,0,0,1,low
DNK,2019-12,0,0,0,0,0,0,0,0,0,1,low
DNK,2020-01,0,0,0,0,0,0,0,0,0,1,low
DNK,2020-02,0,0,1,1,0,0,0,0,0,1,low
DNK,2020-04,1,1,1,0,2,2,1,1,4,3,low
DNK,2020-05,1,0,0,0,2,0,1,0,2,1,low
DOM,2018-02,0,0,0,0,0,0,0,0,0,1,low
DOM,2018-03,0,0,1,0,0,0,0,0,0,2,low
DOM,2018-06,1,0,0,0,2,0,1,0,2,1,low
DOM,2018-07,0,0,1,0,0,0,0,0,0,3,low
DOM,2018-09,1,0,1,0,2,0,1,0,2,1,low
DOM,2018-10,1,0,0,0,2,0,1,0,2,2,low
DOM,2018-11,0,0,1,0,0,0,0,0,0,1,low
DOM,2019-01,1,0,0,0,2,0,1,0,2,1,low
DOM,2019-05,0,0,0,0,0,0,0,0,0,1,low
DOM,2019-06,0,0,0,0,0,0,0,0,0,1,low
DOM,2019-08,0,0,0,0,0,0,0,0,0,1,low
DOM,2020-02,0,0,0,0,0,0,0,0,0,3,low
DOM,2020-06,0,0,0,0,0,0,0,0,0,1,low
DOM,2020-08,0,0,0,0,0,0,0,0,0,1,low
DZA,2018-01,1,1,0,0,1,2,1,2,4,6,low
DZA,2018-02,0,0,1,0,0,0,0,0,0,1,low
DZA,2018-03,1,0,0,1,2,0,1,0,2,1,low
DZA,2018-04,0,1,0,0,0,2,0,1,2,5,low
DZA,2018-06,0,0,1,0,0,0,0,0,0,2,low
DZA,2018-07,1,0,0,0,2,0,1,0,2,1,low
DZA,2018-08,0,0,1,0,0,0,0,0,0,3,low
DZA,2018-09,1,0,1,0,4,0,2,0,8,3,low
DZA,2018-10,1,0,0,0,5,0,3,0,5,4,low
DZA,2019-01,0,0,1,0,0,0,0,0,0,4,low
DZA,2019-02,1,0,1,1,15,0,9,0,1254,55,medium
DZA,2019-03,1,1,1,1,62,8,31,3,5242,323,high
DZA,2019-04,1,1,1,0,45,2,23,1,2495,183,high
DZA,2019-05,1,0,1,0,34,0,16,0,318,40,medium
DZA,2019-06,1,0,1,0,29,0,15,0,190,34,medium
DZA,2019-07,1,0,1,0,14,0,7,0,39,16,low
DZA,2019-08,1,0,1,0,2,0,1,0,2,6,low
DZA,2019-09,1,0,1,1,29,0,14,0,775,44,medium
DZA,2019-10,1,1,1,1,31,10,14,5,387,37,medium
DZA,2019-11,1,1,1,0,36,13,18,7,2053,60,medium
DZA,2019-12,1,0,1,1,49,0,25,0,4224,113,high
DZA,2020-01,1,1,1,1,7,1,4,1,17,16,low
DZA,2020-02,1,1,1,0,23,2,10,1,115,21,low
DZA,2020-03,1,0,1,0,18,0,10,0,87,20,low
DZA,2020-04,1,0,0,0,6,0,3,0,8,8,low
DZA,2020-05,0,0,1,0,0,0,0,0,0,4,low
DZA,2020-06,1,0,1,0,10,0,5,0,18,8,low
DZA,2020-07,1,0,1,0,8,0,4,0,20,4,low
DZA,2020-08,1,0,1,0,2,0,1,0,2,3,low
DZA,2020-09,1,0,1,0,11,0,6,0,23,12,low
DZA,2020-10,1,0,1,0,2,0,1,0,2,6,low
DZA,2020-11,1,0,0,0,6,0,3,0,24,10,low
DZA,2020-12,0,0,0,0,0,0,0,0,0,1,low
ECU,2018-01,0,0,0,0,0,0,0,0,0,3,low
ECU,2018-04,0,0,0,0,0,0,0,0,0,1,low
ECU,2018-05,0,0,0,0,0,0,0,0,0,1,low
ECU,2018-07,0,0,0,0,0,0,0,0,0,1,low
ECU,2018-08,0,0,0,0,0,0,0,0,0,2,low
ECU,2018-09,0,0,1,0,0,0,0,0,0,2,low
ECU,2018-11,1,0,0,0,2,0,1,0,2,2,low
ECU,2019-04,0,0,0,0,0,0,0,0,0,2,low
ECU,2019-05,0,0,0,0,0,0,0,0,0,1,low
ECU,2019-06,0,0,1,0,0,0,0,0,0,1,low
ECU,2019-09,1,0,1,0,2,0,1,0,378,1,low
ECU,2019-10,1,0,0,0,33,0,18,0,5795,214,high
ECU,2019-11,0,0,1,0,0,0,0,0,0,3,low
ECU,2019-12,1,0,1,0,4,0,2,0,6,6,low
ECU,2020-03,1,0,0,0,2,0,1,0,2,1,low
ECU,2020-04,0,0,0,0,0,0,0,0,0,3,low
ECU,2020-05,0,0,0,0,0,0,0,0,0,4,low
ECU,2020-08,0,0,1,0,0,0,0,0,0,1,low
ECU,2020-10,1,0,0,0,2,0,1,0,2,2,low
EGY,2018-01,1,0,1,0,14,0,8,0,44,13,low
EGY,2018-02,1,0,1,0,4,0,2,0,12,7,low
EGY,2018-03,1,0,1,0,2,0,1,0,2,8,low
EGY,2018-04,1,0,1,0,2,0,1,0,2,5,low
EGY,2018-05,1,0,1,0,2,0,1,0,5,9,low
EGY,2018-07,1,0,0,0,2,0,1,0,2,4,low
EGY,2018-08,0,0,1,0,0,0,0,0,0,9,low
EGY,2018-09,1,0,0,0,10,0,5,0,40,14,low
EGY,2018-10,0,0,1,0,0,0,0,0,0,1,low
EGY,2018-11,1,0,1,0,6,0,3,0,12,24,low
EGY,2018-12,1,0,1,0,4,0,2,0,8,9,low
EGY,2019-01,1,0,1,0,2,0,1,0,2,7,low
EGY,2019-02,1,0,1,0,4,0,2,0,4,7,low
EGY,2019-03,1,0,1,1,2,0,1,0,4,6,low
EGY,2019-04,1,1,0,0,8,2,4,1,10,8,low
EGY,2019-05,0,0,0,0,0,0,0,0,0,5,low
EGY,2019-06,0,0,0,0,0,0,0,0,0,10,low
EGY,2019-07,0,0,0,0,0,0,0,0,0,3,low
EGY,2019-08,0,0,1,0,0,0,0,0,0,2,low
EGY,2019-09,1,0,1,0,22,0,11,0,1692,146,high
EGY,2019-10,1,0,1,0,20,0,10,0,380,39,medium
EGY,2019-11,1,0,0,0,9,0,5,0,33,12,low
EGY,2019-12,0,0,1,0,0,0,0,0,0,3,low
EGY,2020-01,1,0,1,0,2,0,1,0,4,2,low
EGY,2020-02,1,0,0,0,2,0,1,0,2,3,low
EGY,2020-03,0,0,1,0,0,0,0,0,0,10,low
EGY,2020-04,1,0,1,0,2,0,1,0,2,2,low
EGY,2020-05,1,0,0,1,2,0,1,0,2,4,low
EGY,2020-06,0,1,0,1,0,2,0,1,2,2,low
EGY,2020-07,0,1,0,0,0,2,0,1,2,7,low
EGY,2020-08,0,0,1,0,0,0,0,0,0,4,low
EGY,2020-09,1,0,1,0,15,0,7,0,315,29,low
EGY,2020-10,1,0,0,0,6,0,3,0,18,16,low
EGY,2020-11,0,0,0,0,0,0,0,0,0,7,low
ERI,2018-03,0,0,0,0,0,0,0,0,0,2,low
ERI,2018-08,0,0,0,0,0,0,0,0,0,1,low
ERI,2019-05,0,0,1,0,0,0,0,0,0,1,low
ERI,2019-06,1,0,0,0,2,0,1,0,2,1,low
ERI,2020-06,0,0,0,0,0,0,0,0,0,1,low
ESH,2019-04,1,0,0,0,2,0,1,0,2,1,low
ESP,2018-01,0,0,0,0,0,0,0,0,0,4,low
ESP,2018-02,0,0,1,1,0,0,0,0,0,5,low
ESP,2018-03,1,1,1,0,9,8,5,4,112,77,medium
ESP,2018-04,1,0,1,0,7,0,4,0,43,22,low
ESP,2018-05,1,0,1,1,13,0,6,0,29,13,low
ESP,2018-06,1,1,1,1,11,2,6,1,21,11,low
ESP,2018-07,1,1,1,1,7,21,4,11,304,42,medium
ESP,2018-08,1,1,1,1,2,2,1,1,6,7,low
ESP,2018-09,1,1,1,0,12,6,5,2,32,18,low
ESP,2018-10,1,0,1,1,4,0,2,0,14,27,low
ESP,2018-11,1,1,1,1,18,2,9,1,172,28,low
ESP,2018-12,1,1,1,1,5,2,2,1,18,18,low
ESP,2019-01,1,1,1,1,11,20,5,12,232,29,low
ESP,2019-02,1,1,1,1,18,2,9,1,116,34,medium
ESP,2019-03,1,1,1,1,7,1,4,1,40,26,low
ESP,2019-04,1,1,1,0,5,3,2,1,10,11,low
ESP,2019-05,1,0,1,0,2,0,1,0,4,3,low
ESP,2019-06,1,0,1,1,2,0,1,0,2,4,low
ESP,2019-07,1,1,0,1,6,5,3,3,13,11,low
ESP,2019-08,0,1,1,1,0,2,0,1,6,12,low
ESP,2019-09,1,1,1,0,13,6,6,3,47,41,medium
ESP,2019-10,1,0,1,0,21,0,10,0,488,71,medium
ESP,2019-11,1,0,1,1,8,0,4,0,32,15,low
ESP,2019-12,1,1,1,0,18,2,7,1,106,34,medium
ESP,2020-01,1,0,1,0,3,0,2,0,3,10,low
ESP,2020-02,1,0,1,1,6,0,2,0,6,7,low
ESP,2020-03,1,1,1,0,6,1,3,1,11,8,low
ESP,2020-05,1,0,1,0,20,0,10,0,248,20,low
ESP,2020-06,1,0,1,0,3,0,2,0,3,3,low
ESP,2020-07,1,0,1,0,2,0,1,0,2,5,low
ESP,2020-08,1,0,1,0,4,0,2,0,16,13,low
ESP,2020-09,1,0,1,1,4,0,2,0,10,8,low
ESP,2020-10,1,1,0,0,2,1,1,1,3,3,low
ESP,2020-11,0,0,0,0,0,0,0,0,0,5,low
EST,2018-02,0,1,0,1,0,2,0,1,4,2,low
EST,2018-03,0,1,0,1,0,2,0,1,2,2,low
EST,2018-04,0,1,0,0,0,1,0,1,1,1,low
EST,2018-05,0,0,0,0,0,0,0,0,0,1,low
EST,2018-10,0,0,1,0,0,0,0,0,0,1,low
EST,2018-11,1,0,0,1,4,0,2,0,16,3,low
EST,2018-12,0,1,0,0,0,2,0,1,2,2,low
EST,2019-04,0,0,0,0,0,0,0,0,0,1,low
EST,2019-05,0,0,0,0,0,0,0,0,0,2,low
EST,2019-08,0,0,1,1,0,0,0,0,0,1,low
EST,2019-09,1,1,1,1,5,4,3,2,9,5,low
EST,2019-10,1,1,0,0,2,2,1,1,4,3,low
EST,2019-11,0,0,0,1,0,0,0,0,0,1,low
EST,2019-12,0,1,0,0,0,2,0,1,2,4,low
EST,2020-01,0,0,0,1,0,0,0,0,0,1,low
EST,2020-02,0,1,0,0,0,1,0,1,1,1,low
EST,2020-03,0,0,1,0,0,0,0,0,0,1,low
EST,2020-04,1,0,0,1,2,0,1,0,2,1,low
EST,2020-05,0,1,0,1,0,2,0,1,2,1,low
EST,2020-06,0,1,0,0,0,1,0,1,1,4,low
EST,2020-07,0,0,0,0,0,0,0,0,0,1,low
EST,2020-08,0,0,0,0,0,0,0,0,0,2,low
EST,2020-10,0,0,0,0,0,0,0,0,0,1,low
EST,2020-11,0,0,0,0,0,0,0,0,0,1,low
ETH,2018-01,1,0,1,0,1,0,1,0,1,1,low
ETH,2018-02,1,0,0,0,7,0,3,0,18,11,low
ETH,2018-03,0,0,1,0,0,0,0,0,0,1,low
ETH,2018-04,1,0,1,0,2,0,1,0,2,5,low
ETH,2018-05,1,0,1,0,2,0,1,0,2,10,low
ETH,2018-06,1,0,1,0,2,0,1,0,2,2,low
ETH,2018-07,1,0,0,1,4,0,2,0,8,3,low
ETH,2018-08,0,1,1,0,0,2,0,1,6,5,low
ETH,2018-09,1,0,1,1,8,0,3,0,26,10,low
ETH,2018-10,1,1,0,1,8,2,3,1,16,9,low
ETH,2018-12,0,1,0,0,0,2,0,1,2,5,low
ETH,2019-01,0,0,1,0,0,0,0,0,0,4,low
ETH,2019-03,1,0,1,0,2,0,1,0,2,2,low
ETH,2019-05,1,0,0,0,2,0,1,0,2,2,low
ETH,2019-06,0,0,1,0,0,0,0,0,0,2,low
ETH,2019-07,1,0,1,0,4,0,2,0,6,5,low
ETH,2019-08,1,0,0,0,2,0,1,0,2,2,low
ETH,2019-09,0,0,1,0,0,0,0,0,0,1,low
ETH,2019-10,1,0,0,1,10,0,5,0,338,44,medium
ETH,2019-11,0,1,0,0,0,2,0,1,2,9,low
ETH,2019-12,0,0,1,1,0,0,0,0,0,4,low
ETH,2020-01,1,1,1,1,3,2,2,1,7,4,low
ETH,2020-02,1,1,1,0,2,4,1,2,10,4,low
ETH,2020-03,1,0,0,0,2,0,1,0,2,3,low
ETH,2020-05,0,0,1,0,0,0,0,0,0,8,low
ETH,2020-06,1,0,0,0,2,0,1,0,2,1,low
ETH,2020-07,0,0,1,1,0,0,0,0,0,7,low
ETH,2020-08,1,1,0,0,4,2,3,1,7,9,low
ETH,2020-09,0,0,1,0,0,0,0,0,0,4,low
ETH,2020-10,1,0,0,0,2,0,1,0,3,2,low
ETH,2020-11,0,0,0,0,0,0,0,0,0,2,low
FIN,2018-01,0,1,0,1,0,3,0,3,5,9,low
FIN,2018-02,0,1,0,1,0,4,0,2,12,6,low
FIN,2018-03,0,1,0,0,0,2,0,1,2,1,low
FIN,2018-04,0,0,0,0,0,0,0,0,0,1,low
FIN,2018-06,0,0,1,0,0,0,0,0,0,1,low
FIN,2018-07,1,0,0,1,6,0,2,0,32,13,low
FIN,2018-08,0,1,1,1,0,2,0,1,4,3,low
FIN,2018-09,1,1,0,1,2,6,1,3,12,7,low
FIN,2018-10,0,1,1,0,0,9,0,3,17,8,low
FIN,2018-12,1,0,0,0,2,0,1,0,2,1,low
FIN,2019-02,0,0,1,0,0,0,0,0,0,3,low
FIN,2019-03,1,0,1,1,2,0,1,0,2,1,low
FIN,2019-04,1,1,1,1,2,4,1,2,6,3,low
FIN,2019-05,1,1,1,0,2,2,1,1,6,4,low
FIN,2019-09,1,0,1,0,4,0,2,0,4,3,low
FIN,2019-10,1,0,0,1,2,0,1,0,4,2,low
FIN,2019-11,0,1,1,1,0,10,0,5,84,11,low
FIN,2019-12,1,1,0,1,4,2,1,1,12,7,low
FIN,2020-01,0,1,0,1,0,7,0,4,65,9,low
FIN,2020-02,0,1,0,0,0,10,0,5,125,8,low
FIN,2020-06,0,0,0,1,0,0,0,0,0,1,low
FIN,2020-07,0,1,0,0,0,2,0,1,2,1,low
FIN,2020-10,0,0,0,0,0,0,0,0,0,5,low
FIN,2020-11,0,0,0,0,0,0,0,0,0,2,low
FJI,2018-01,1,1,0,0,1,6,1,4,12,10,low
FJI,2018-02,0,0,0,0,0,0,0,0,0,5,low
FJI,2018-03,0,0,0,0,0,0,0,0,0,1,low
FJI,2018-04,0,0,0,0,0,0,0,0,0,14,low
FJI,2018-05,0,0,0,0,0,0,0,0,0,8,low
FJI,2018-06,0,0,0,1,0,0,0,0,0,2,low
FJI,2018-07,0,1,1,0,0,2,0,1,2,3,low
FJI,2018-08,1,0,0,0,2,0,1,0,4,3,low
FJI,2018-09,0,0,0,0,0,0,0,0,0,3,low
FJI,2018-10,0,0,1,0,0,0,0,0,0,8,low
FJI,2018-11,1,0,1,0,2,0,1,0,2,2,low
FJI,2018-12,1,0,0,0,2,0,1,0,2,3,low
FJI,2019-01,0,0,1,1,0,0,0,0,0,1,low
FJI,2019-02,1,1,0,0,2,2,1,1,4,3,low
FJI,2019-03,0,0,0,1,0,0,0,0,0,3,low
FJI,2019-04,0,1,0,0,0,2,0,1,2,2,low
FJI,2019-05,0,0,0,0,0,0,0,0,0,1,low
FJI,2019-06,0,0,0,0,0,0,0,0,0,1,low
FJI,2019-07,0,0,0,0,0,0,0,0,0,1,low
FJI,2019-10,0,0,0,0,0,0,0,0,0,2,low
FJI,2019-11,0,0,0,0,0,0,0,0,0,2,low
FJI,2019-12,0,0,0,0,0,0,0,0,0,3,low
FJI,2020-01,0,0,0,1,0,0,0,0,0,2,low
FJI,2020-03,0,1,0,0,0,2,0,1,2,7,low
FJI,2020-04,0,0,0,0,0,0,0,0,0,5,low
FJI,2020-05,0,0,1,1,0,0,0,0,0,1,low
FJI,2020-06,1,1,0,0,6,2,3,1,12,8,low
FJI,2020-07,0,0,0,0,0,0,0,0,0,1,low
FJI,2020-08,0,0,1,0,0,0,0,0,0,3,low
FJI,2020-09,1,0,0,0,2,0,1,0,4,6,low
FJI,2020-10,0,0,0,0,0,0,0,0,0,1,low
FJI,2020-11,0,0,0,0,0,0,0,0,0,3,low
FRA,2018-01,1,1,1,1,22,10,11,8,111,86,medium
FRA,2018-02,1,1,1,1,20,8,8,7,120,40,medium
FRA,2018-03,1,1,1,1,18,20,9,13,1258,61,medium
FRA,2018-04,1,1,1,1,40,54,18,25,4375,120,high
FRA,2018-05,1,1,1,1,26,39,13,21,1862,119,high
FRA,2018-06,1,1,1,1,12,19,5,11,172,31,medium
FRA,2018-07,1,1,1,1,10,14,6,7,348,29,low
FRA,2018-08,1,1,1,0,6,18,3,9,392,36,medium
FRA,2018-09,1,0,1,1,8,0,3,0,28,17,low
FRA,2018-10,1,1,1,0,8,9,4,5,40,74,medium
FRA,2018-11,1,0,1,1,36,0,20,0,2278,159,high
FRA,2018-12,1,1,1,1,59,8,27,4,6177,529,high
FRA,2019-01,1,1,1,1,57,7,30,3,2707,235,high
FRA,2019-02,1,1,1,1,45,8,20,4,1827,135,high
FRA,2019-03,1,1,1,1,50,37,25,15,1666,137,high
FRA,2019-04,1,1,1,1,40,2,19,1,1531,98,medium
FRA,2019-05,1,1,1,1,28,10,11,4,580,69,medium
FRA,2019-06,1,1,1,1,20,10,8,5,106,35,medium
FRA,2019-07,1,1,1,0,25,4,11,3,107,35,medium
FRA,2019-08,1,0,1,1,18,0,9,0,30,16,low
FRA,2019-09,1,1,1,1,16,7,8,5,136,52,medium
FRA,2019-10,1,1,1,1,22,12,10,6,140,48,medium
FRA,2019-11,1,1,1,1,43,3,16,2,1649,110,high
FRA,2019-12,1,1,1,1,39,63,20,31,10158,300,high
FRA,2020-01,1,1,1,1,46,61,22,31,4126,140,high
FRA,2020-02,1,1,0,0,21,2,10,1,66,23,low
FRA,2020-03,0,0,1,0,0,0,0,0,0,5,low
FRA,2020-04,1,0,1,1,4,0,2,0,4,7,low
FRA,2020-05,1,1,1,1,10,2,4,1,28,10,low
FRA,2020-06,1,1,1,1,46,4,23,2,2486,96,medium
FRA,2020-07,1,1,0,0,25,2,11,1,123,23,low
FRA,2020-08,0,0,1,1,0,0,0,0,0,1,low
FRA,2020-09,1,1,1,1,6,4,3,2,24,22,low
FRA,2020-10,1,1,1,0,15,5,7,3,83,56,medium
FRA,2020-11,1,0,0,0,10,0,5,0,210,45,medium
FSM,2018-09,0,0,0,0,0,0,0,0,0,1,low
FSM,2019-05,0,0,0,0,0,0,0,0,0,1,low
GAB,2018-07,0,0,0,1,0,0,0,0,0,1,low
GAB,2018-12,0,1,0,0,0,2,0,1,2,1,low
GAB,2019-03,0,0,0,1,0,0,0,0,0,2,low
GAB,2019-04,0,1,0,1,0,2,0,1,2,1,low
GAB,2019-05,0,1,0,0,0,2,0,1,2,1,low
GAB,2020-02,0,0,0,0,0,0,0,0,0,1,low
GBR,2018-01,1,1,1,1,83,44,26,16,1356,203,high
GBR,2018-02,1,1,1,1,117,97,28,27,4135,256,high
GBR,2018-03,1,1,1,1,162,92,30,28,5060,293,high
GBR,2018-04,1,1,1,1,107,50,26,22,1827,273,high
GBR,2018-05,1,1,1,1,113,64,24,19,609,183,high
GBR,2018-06,1,1,1,1,89,30,22,11,2451,235,high
GBR,2018-07,1,1,1,1,128,76,29,26,3987,344,high
GBR,2018-08,1,1,1,1,130,59,28,23,1758,183,high
GBR,2018-09,1,1,1,1,126,77,28,30,2207,189,high
GBR,2018-10,1,1,1,1,129,55,28,22,2604,329,high
GBR,2018-11,1,1,1,1,162,73,30,25,2783,288,high
GBR,2018-12,1,1,1,1,106,58,27,24,2054,197,high
GBR,2019-01,1,1,1,1,150,86,29,27,2094,256,high
GBR,2019-02,1,1,1,1,146,103,26,23,3329,294,high
GBR,2019-03,1,1,1,1,161,64,31,25,6608,486,high
GBR,2019-04,1,1,1,1,139,77,30,22,12482,598,high
GBR,2019-05,1,1,1,1,169,66,31,24,3849,251,high
GBR,2019-06,1,1,1,1,180,75,30,27,5078,444,high
GBR,2019-07,1,1,1,1,169,77,31,27,6139,348,high
GBR,2019-08,1,1,1,1,65,40,18,15,5381,478,high
GBR,2019-09,1,1,1,1,135,109,29,29,15040,665,high
GBR,2019-10,1,1,1,1,158,47,29,17,14195,642,high
GBR,2019-11,1,1,1,1,148,81,28,29,5520,452,high
GBR,2019-12,1,1,1,1,97,60,27,22,6464,300,high
GBR,2020-01,1,1,1,1,146,53,30,24,3614,254,high
GBR,2020-02,1,1,1,1,153,52,28,19,3471,610,high
GBR,2020-03,1,1,1,1,91,52,20,21,561,164,high
GBR,2020-04,1,1,1,1,40,23,16,9,123,51,medium
GBR,2020-05,1,1,1,1,77,35,25,15,12355,183,high
GBR,2020-06,1,1,1,1,110,38,30,18,39520,975,high
GBR,2020-07,1,1,1,1,155,28,31,11,1153,216,high
GBR,2020-08,1,1,1,1,150,51,31,16,5027,362,high
GBR,2020-09,1,1,1,1,137,38,29,16,5801,325,high
GBR,2020-10,1,1,1,1,123,38,26,25,841,179,high
GBR,2020-11,1,1,0,1,56,28,15,13,274,97,medium
GBR,2020-12,0,1,0,0,0,4,0,1,4,3,low
GEO,2018-01,1,0,1,0,3,0,2,0,3,4,low
GEO,2018-02,1,0,1,0,8,0,3,0,8,10,low
GEO,2018-03,1,0,1,1,6,0,3,0,10,13,low
GEO,2018-04,1,1,1,0,8,2,4,1,10,10,low
GEO,2018-05,1,0,1,0,11,0,6,0,58,19,low
GEO,2018-06,1,0,1,1,9,0,3,0,17,9,low
GEO,2018-07,1,1,1,1,9,2,5,1,27,13,low
GEO,2018-08,1,1,1,1,2,4,1,2,12,8,low
GEO,2018-09,1,1,1,0,10,2,5,1,16,10,low
GEO,2018-10,1,0,1,0,2,0,1,0,2,5,low
GEO,2018-11,1,0,1,0,7,0,4,0,19,13,low
GEO,2018-12,1,0,1,0,5,0,2,0,21,20,low
GEO,2019-01,1,0,1,0,6,0,3,0,10,11,low
GEO,2019-02,1,0,0,1,2,0,1,0,4,11,low
GEO,2019-03,0,1,1,0,0,2,0,1,4,3,low
GEO,2019-04,1,0,0,1,12,0,5,0,18,9,low
GEO,2019-05,0,1,1,1,0,2,0,1,2,5,low
GEO,2019-06,1,1,1,0,16,4,8,2,1000,75,medium
GEO,2019-07,1,0,1,1,18,0,8,0,34,24,low
GEO,2019-08,1,1,1,0,4,4,2,2,20,13,low
GEO,2019-09,1,0,1,0,4,0,2,0,16,8,low
GEO,2019-10,1,0,1,0,8,0,4,0,10,5,low
GEO,2019-11,1,0,1,0,27,0,12,0,669,39,medium
GEO,2019-12,1,0,1,0,3,0,2,0,3,10,low
GEO,2020-01,1,0,1,0,8,0,3,0,16,14,low
GEO,2020-02,1,0,1,0,8,0,4,0,16,18,low
GEO,2020-03,1,0,1,0,4,0,2,0,4,10,low
GEO,2020-04,1,0,1,0,4,0,2,0,6,6,low
GEO,2020-05,1,0,1,1,12,0,6,0,634,37,medium
GEO,2020-06,1,1,1,0,48,2,20,1,2461,121,high
GEO,2020-07,1,0,1,0,8,0,4,0,12,16,low
GEO,2020-08,1,0,0,0,9,0,5,0,17,15,low
GEO,2020-09,0,0,0,0,0,0,0,0,0,10,low
GEO,2020-10,0,0,0,0,0,0,0,0,0,7,low
GEO,2020-11,0,0,0,0,0,0,0,0,0,4,low
GGY,2018-02,1,0,0,0,2,0,1,0,2,1,low
GGY,2018-03,0,0,1,0,0,0,0,0,0,1,low
GGY,2019-09,1,0,1,0,4,0,2,0,4,3,low
GGY,2020-02,1,0,0,1,2,0,1,0,8,5,low
GGY,2020-03,0,1,0,0,0,4,0,2,8,3,low
GGY,2020-06,0,0,0,0,0,0,0,0,0,1,low
GGY,2020-07,0,0,0,0,0,0,0,0,0,1,low
GHA,2018-01,1,1,0,1,4,1,3,1,5,8,low
