feature,coefficient,fold_id,event_type,horizon,model_name,target
num__gdelt_strike_28d_lag,0.2567358753496451,2,strike,7,model4_fao,strike_7d
num__gdelt_protest_region_14d,-0.0396255440137998,2,strike,7,model4_fao,strike_7d
num__gdelt_strike_region_14d,0.0139989807902338,2,strike,7,model4_fao,strike_7d
num__fx_pct_7d,-0.3496267128198279,2,strike,7,model4_fao,strike_7d
num__fx_pct_30d,0.0236312413584465,2,strike,7,model4_fao,strike_7d
num__fx_pct_90d,0.1809590027406097,2,strike,7,model4_fao,strike_7d
num__fx_vol_7d,-0.0223824860080893,2,strike,7,model4_fao,strike_7d
num__fx_vol_30d,-0.0128348048338839,2,strike,7,model4_fao,strike_7d
num__oil_brent_pct_14d,0.0682346666842631,2,strike,7,model4_fao,strike_7d
num__fx_pct_30d_z,0.0749830306260869,2,strike,7,model4_fao,strike_7d
num__fx_vol_30d_z,-0.0729677510292125,2,strike,7,model4_fao,strike_7d
num__copper_pct_30d,0.0415971983936568,2,strike,7,model4_fao,strike_7d
num__copper_pct_90d,-0.008435357690874,2,strike,7,model4_fao,strike_7d
num__copper_vol_30d,-0.0375911761793445,2,strike,7,model4_fao,strike_7d
num__gold_pct_30d,-0.0349443382702945,2,strike,7,model4_fao,strike_7d
num__gold_vol_30d,0.1031113733174702,2,strike,7,model4_fao,strike_7d
num__platinum_pct_30d,0.1226352991420489,2,strike,7,model4_fao,strike_7d
num__silver_pct_30d,-0.1004466625719237,2,strike,7,model4_fao,strike_7d
num__natgas_pct_30d,-0.0977281142744592,2,strike,7,model4_fao,strike_7d
num__vix_pct_30d,-0.0642111460964203,2,strike,7,model4_fao,strike_7d
num__vix_7d_ma,-0.0324521604546299,2,strike,7,model4_fao,strike_7d
num__dxy_level,0.0614711928588929,2,strike,7,model4_fao,strike_7d
num__dxy_pct_30d,-0.1336825343053496,2,strike,7,model4_fao,strike_7d
num__dxy_vol_30d,0.0010668816346704,2,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_lag30d,-0.0225064091384225,2,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_lag60d,0.0359662159691578,2,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_lag90d,0.047605727912899,2,strike,7,model4_fao,strike_7d
num__vix_pct_30d_lag30d,-0.0481128299669534,2,strike,7,model4_fao,strike_7d
num__vix_pct_30d_lag60d,-0.0461190459897809,2,strike,7,model4_fao,strike_7d
num__fx_pct_30d_lag30d,0.0160220468948817,2,strike,7,model4_fao,strike_7d
num__fx_pct_30d_lag60d,0.2560810931601414,2,strike,7,model4_fao,strike_7d
num__gdp_growth,0.0115280896950949,2,strike,7,model4_fao,strike_7d
num__inflation_cpi_yoy,-0.1985122302086855,2,strike,7,model4_fao,strike_7d
num__inflation_cpi_yoy_z,-0.0775001586246848,2,strike,7,model4_fao,strike_7d
num__unemployment_youth,0.4272433163664103,2,strike,7,model4_fao,strike_7d
num__unemployment_rate_z,0.0909931148484484,2,strike,7,model4_fao,strike_7d
num__political_stability_est,0.0826615166975903,2,strike,7,model4_fao,strike_7d
num__voice_accountability_est,0.0762809690809417,2,strike,7,model4_fao,strike_7d
num__government_effectiveness_est,0.4544431306480967,2,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_x_inflation,-0.0229225121939335,2,strike,7,model4_fao,strike_7d
num__food_cpi_inflation,-0.0706412041831825,2,strike,7,model4_fao,strike_7d
num__food_cpi_inflation_z,-0.0298599307774608,2,strike,7,model4_fao,strike_7d
num__energy_cpi_inflation,0.1902590270580118,2,strike,7,model4_fao,strike_7d
num__energy_cpi_inflation_z,0.0210722142153403,2,strike,7,model4_fao,strike_7d
num__gini_coef,-0.2163521307963326,2,strike,7,model4_fao,strike_7d
num__fx_trend_consistent,0.0212812009293534,2,strike,7,model4_fao,strike_7d
num__inflation_accel,0.0337151149783142,2,strike,7,model4_fao,strike_7d
num__copper_pct_30d_x_copper_prod,-0.146443261108679,2,strike,7,model4_fao,strike_7d
num__gold_pct_30d_x_gold_prod,0.054217597551994,2,strike,7,model4_fao,strike_7d
num__platinum_pct_30d_x_plat_prod,-0.0194700421125644,2,strike,7,model4_fao,strike_7d
num__oil_brent_pct_30d_x_net_importer,-0.0459474816486953,2,strike,7,model4_fao,strike_7d
num__month_sin,0.0109183510041857,2,strike,7,model4_fao,strike_7d
num__month_cos,0.1091660328606881,2,strike,7,model4_fao,strike_7d
num__fao_food_index_yoy_above90,-0.0535594879797069,2,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_above90,-0.2065356465965079,2,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_lag1m,0.2955737594990714,2,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_lag3m,-0.1468749171268027,2,strike,7,model4_fao,strike_7d
num__fao_cereals_index_yoy_lag6m,0.0126705505416778,2,strike,7,model4_fao,strike_7d
num__fao_food_index_yoy_lag3m,-0.0780769494958569,2,strike,7,model4_fao,strike_7d
num__fao_food_index_yoy_lag6m,-0.0126032667188357,2,strike,7,model4_fao,strike_7d
num__fao_cereals_yoy_x_instability,-0.0681029608287401,2,strike,7,model4_fao,strike_7d
num__fao_food_yoy_x_youth_unemp,-0.0712340373722669,2,strike,7,model4_fao,strike_7d
num__gta_harmful_events,-0.0913396514467311,2,strike,7,model4_fao,strike_7d
num__gta_harmful_events_z,0.0175871641960846,2,strike,7,model4_fao,strike_7d
num__gta_liberalising_events,0.0127591870234372,2,strike,7,model4_fao,strike_7d
num__gta_liberalising_events_z,0.0092309253209715,2,strike,7,model4_fao,strike_7d
num__gta_30d_count,0.0838901024605193,2,strike,7,model4_fao,strike_7d
num__gta_30d_count_z,-0.1293073191541648,2,strike,7,model4_fao,strike_7d
num__gta_90d_count,-0.0637025945205542,2,strike,7,model4_fao,strike_7d
num__gta_90d_count_z,0.0506204356105896,2,strike,7,model4_fao,strike_7d
fe__country_iso3_AUS,2.03719670643826,2,strike,7,model4_fao,strike_7d
fe__country_iso3_BOL,-1.286894748167294,2,strike,7,model4_fao,strike_7d
fe__country_iso3_BRA,0.2146118436673851,2,strike,7,model4_fao,strike_7d
fe__country_iso3_CAN,2.5071983821924904,2,strike,7,model4_fao,strike_7d
fe__country_iso3_CHL,0.3565601926633553,2,strike,7,model4_fao,strike_7d
fe__country_iso3_CHN,0.8700151590949976,2,strike,7,model4_fao,strike_7d
fe__country_iso3_DEU,0.7823528135340683,2,strike,7,model4_fao,strike_7d
fe__country_iso3_ESP,-0.828100914313637,2,strike,7,model4_fao,strike_7d
fe__country_iso3_FRA,0.4857177696715313,2,strike,7,model4_fao,strike_7d
fe__country_iso3_GBR,3.682788060226784,2,strike,7,model4_fao,strike_7d
fe__country_iso3_GRC,-1.0026649855839167,2,strike,7,model4_fao,strike_7d
fe__country_iso3_HUN,-1.220519741952641,2,strike,7,model4_fao,strike_7d
fe__country_iso3_IDN,-0.2719665032217493,2,strike,7,model4_fao,strike_7d
fe__country_iso3_IND,4.089716912560198,2,strike,7,model4_fao,strike_7d
fe__country_iso3_IRL,1.2886986691212754,2,strike,7,model4_fao,strike_7d
fe__country_iso3_ITA,-0.6990362895755091,2,strike,7,model4_fao,strike_7d
fe__country_iso3_JPN,-2.39305507546197,2,strike,7,model4_fao,strike_7d
fe__country_iso3_KEN,1.6198042952825165,2,strike,7,model4_fao,strike_7d
fe__country_iso3_KOR,1.4920245558227268,2,strike,7,model4_fao,strike_7d
fe__country_iso3_LAO,-3.464613729968637,2,strike,7,model4_fao,strike_7d
fe__country_iso3_MAR,-1.4893075759300936,2,strike,7,model4_fao,strike_7d
fe__country_iso3_MEX,0.9610338403638972,2,strike,7,model4_fao,strike_7d
fe__country_iso3_MOZ,-1.8652225894921692,2,strike,7,model4_fao,strike_7d
fe__country_iso3_MYS,-0.2686235917803826,2,strike,7,model4_fao,strike_7d
fe__country_iso3_NAM,-2.316225133857341,2,strike,7,model4_fao,strike_7d
fe__country_iso3_NLD,-0.971689595716141,2,strike,7,model4_fao,strike_7d
fe__country_iso3_NOR,-1.6435839311180662,2,strike,7,model4_fao,strike_7d
fe__country_iso3_PER,-0.0530398629459114,2,strike,7,model4_fao,strike_7d
fe__country_iso3_PHL,1.8488542832578017,2,strike,7,model4_fao,strike_7d
fe__country_iso3_POL,-2.481199514284383,2,strike,7,model4_fao,strike_7d
fe__country_iso3_PRT,-0.3946484107502183,2,strike,7,model4_fao,strike_7d
fe__country_iso3_SWE,-2.332440852097988,2,strike,7,model4_fao,strike_7d
fe__country_iso3_THA,0.3497190130417445,2,strike,7,model4_fao,strike_7d
fe__country_iso3_TUR,0.6420355000268745,2,strike,7,model4_fao,strike_7d
fe__country_iso3_USA,4.25101447901162,2,strike,7,model4_fao,strike_7d
fe__country_iso3_VNM,0.1742980134509296,2,strike,7,model4_fao,strike_7d
fe__country_iso3_ZAF,2.139794712587134,2,strike,7,model4_fao,strike_7d
fe__country_iso3_ZWE,2.563195715761853,2,strike,7,model4_fao,strike_7d
