iso3,admin1,month,event_count,fatalities
USA,Tennessee,2022-05-01,26,0
USA,Tennessee,2022-06-01,32,0
USA,Tennessee,2022-07-01,21,0
USA,Tennessee,2022-08-01,8,0
USA,Tennessee,2022-09-01,14,0
USA,Tennessee,2022-10-01,22,0
USA,Tennessee,2022-11-01,16,0
USA,Tennessee,2022-12-01,7,0
USA,Tennessee,2023-01-01,23,1
USA,Tennessee,2023-02-01,20,0
USA,Tennessee,2023-03-01,20,7
USA,Tennessee,2023-04-01,34,0
USA,Tennessee,2023-05-01,15,0
USA,Tennessee,2023-06-01,16,0
USA,Tennessee,2023-07-01,11,0
USA,Tennessee,2023-08-01,13,0
USA,Tennessee,2023-09-01,10,0
USA,Tennessee,2023-10-01,22,0
USA,Tennessee,2023-11-01,10,0
USA,Tennessee,2023-12-01,9,0
USA,Tennessee,2024-01-01,4,0
USA,Tennessee,2024-02-01,9,0
USA,Tennessee,2024-03-01,12,0
USA,Tennessee,2024-04-01,17,0
USA,Tennessee,2024-05-01,10,0
USA,Tennessee,2024-06-01,14,0
USA,Tennessee,2024-07-01,16,0
USA,Tennessee,2024-08-01,18,0
USA,Tennessee,2024-09-01,11,0
USA,Tennessee,2024-10-01,7,0
USA,Tennessee,2024-11-01,9,0
USA,Tennessee,2024-12-01,5,0
USA,Tennessee,2025-01-01,25,0
USA,Tennessee,2025-02-01,12,0
USA,Texas,2020-01-01,40,0
USA,Texas,2020-02-01,16,0
USA,Texas,2020-03-01,16,0
USA,Texas,2020-04-01,35,1
USA,Texas,2020-05-01,111,1
USA,Texas,2020-06-01,300,2
USA,Texas,2020-07-01,92,1
USA,Texas,2020-08-01,111,1
USA,Texas,2020-09-01,87,0
USA,Texas,2020-10-01,84,1
USA,Texas,2020-11-01,61,2
USA,Texas,2020-12-01,29,0
USA,Texas,2021-01-01,38,4
USA,Texas,2021-02-01,30,1
USA,Texas,2021-03-01,46,1
USA,Texas,2021-04-01,61,0
USA,Texas,2021-05-01,68,0
USA,Texas,2021-06-01,42,1
USA,Texas,2021-07-01,38,0
USA,Texas,2021-08-01,54,0
USA,Texas,2021-09-01,50,0
USA,Texas,2021-10-01,59,0
USA,Texas,2021-11-01,41,0
USA,Texas,2021-12-01,16,0
USA,Texas,2022-01-01,39,3
USA,Texas,2022-02-01,55,0
USA,Texas,2022-03-01,65,0
USA,Texas,2022-04-01,30,1
USA,Texas,2022-05-01,61,22
USA,Texas,2022-06-01,76,2
USA,Texas,2022-07-01,46,0
USA,Texas,2022-08-01,29,0
USA,Texas,2022-09-01,25,1
USA,Texas,2022-10-01,30,0
USA,Texas,2022-11-01,29,0
USA,Texas,2022-12-01,20,0
USA,Texas,2023-01-01,36,0
USA,Texas,2023-02-01,20,0
USA,Texas,2023-03-01,43,0
USA,Texas,2023-04-01,49,0
USA,Texas,2023-05-01,37,9
USA,Texas,2023-06-01,26,1
USA,Texas,2023-07-01,24,0
USA,Texas,2023-08-01,36,0
USA,Texas,2023-09-01,25,0
USA,Texas,2023-10-01,54,0
USA,Texas,2023-11-01,29,0
USA,Texas,2023-12-01,19,0
USA,Texas,2024-01-01,22,0
USA,Texas,2024-02-01,57,1
USA,Texas,2024-03-01,31,0
USA,Texas,2024-04-01,42,0
USA,Texas,2024-05-01,47,0
USA,Texas,2024-06-01,25,0
USA,Texas,2024-07-01,17,0
USA,Texas,2024-08-01,24,2
USA,Texas,2024-09-01,20,0
USA,Texas,2024-10-01,27,0
USA,Texas,2024-11-01,19,0
USA,Texas,2024-12-01,17,0
USA,Texas,2025-01-01,34,0
USA,Texas,2025-02-01,67,0
USA,Utah,2020-01-01,22,0
USA,Utah,2020-02-01,8,0
USA,Utah,2020-03-01,5,0
USA,Utah,2020-04-01,4,0
USA,Utah,2020-05-01,17,0
USA,Utah,2020-06-01,51,0
USA,Utah,2020-07-01,33,0
USA,Utah,2020-08-01,31,0
USA,Utah,2020-09-01,15,0
USA,Utah,2020-10-01,21,0
USA,Utah,2020-11-01,20,0
USA,Utah,2020-12-01,8,0
USA,Utah,2021-01-01,15,0
USA,Utah,2021-02-01,11,0
USA,Utah,2021-03-01,18,0
USA,Utah,2021-04-01,19,0
USA,Utah,2021-05-01,9,0
USA,Utah,2021-06-01,5,0
USA,Utah,2021-07-01,5,0
USA,Utah,2021-08-01,8,0
USA,Utah,2021-09-01,16,0
USA,Utah,2021-10-01,8,0
USA,Utah,2021-11-01,13,0
USA,Utah,2021-12-01,4,0
USA,Utah,2022-01-01,7,0
USA,Utah,2022-02-01,9,0
USA,Utah,2022-03-01,8,0
USA,Utah,2022-04-01,4,0
USA,Utah,2022-05-01,9,0
USA,Utah,2022-06-01,6,0
USA,Utah,2022-07-01,3,0
USA,Utah,2022-08-01,3,0
USA,Utah,2022-09-01,15,0
USA,Utah,2022-10-01,19,0
USA,Utah,2022-11-01,4,0
USA,Utah,2022-12-01,4,0
USA,Utah,2023-01-01,12,0
USA,Utah,2023-02-01,4,0
USA,Utah,2023-03-01,9,0
USA,Utah,2023-04-01,4,0
USA,Utah,2023-05-01,7,0
USA,Utah,2023-06-01,4,0
USA,Utah,2023-07-01,6,0
USA,Utah,2023-08-01,10,1
USA,Utah,2023-09-01,3,0
USA,Utah,2023-10-01,12,0
USA,Utah,2023-11-01,8,0
USA,Utah,2023-12-01,6,0
USA,Utah,2024-01-01,11,0
USA,Utah,2024-02-01,4,0
USA,Utah,2024-03-01,2,0
USA,Utah,2024-04-01,8,0
USA,Utah,2024-05-01,9,0
USA,Utah,2024-06-01,1,0
USA,Utah,2024-07-01,2,0
USA,Utah,2024-08-01,3,0
USA,Utah,2024-09-01,5,0
USA,Utah,2024-10-01,10,0
USA,Utah,2024-11-01,3,0
USA,Utah,2024-12-01,4,0
USA,Utah,2025-01-01,8,0
USA,Utah,2025-02-01,16,0
USA,Vermont,2020-01-01,9,0
USA,Vermont,2020-02-01,6,0
USA,Vermont,2020-03-01,2,0
USA,Vermont,2020-04-01,4,0
USA,Vermont,2020-05-01,10,0
USA,Vermont,2020-06-01,40,0
USA,Vermont,2020-07-01,9,0
USA,Vermont,2020-08-01,24,0
USA,Vermont,2020-09-01,20,0
USA,Vermont,2020-10-01,7,0
USA,Vermont,2020-11-01,10,0
USA,Vermont,2020-12-01,3,0
USA,Vermont,2021-01-01,5,0
USA,Vermont,2021-02-01,2,0
USA,Vermont,2021-03-01,10,0
USA,Vermont,2021-04-01,4,0
USA,Vermont,2021-05-01,12,0
USA,Vermont,2021-06-01,3,0
USA,Vermont,2021-07-01,2,0
USA,Vermont,2021-08-01,3,0
USA,Vermont,2021-09-01,4,0
USA,Vermont,2021-10-01,10,0
USA,Vermont,2021-11-01,2,0
USA,Vermont,2022-01-01,2,0
USA,Vermont,2022-02-01,2,0
USA,Vermont,2022-03-01,12,0
USA,Vermont,2022-04-01,13,0
USA,Vermont,2022-05-01,9,0
USA,Vermont,2022-06-01,12,0
USA,Vermont,2022-07-01,6,0
USA,Vermont,2022-08-01,3,0
USA,Vermont,2022-09-01,3,0
USA,Vermont,2022-10-01,5,0
USA,Vermont,2022-11-01,3,0
USA,Vermont,2022-12-01,1,0
USA,Vermont,2023-01-01,2,0
USA,Vermont,2023-02-01,8,0
USA,Vermont,2023-03-01,11,0
USA,Vermont,2023-04-01,11,0
USA,Vermont,2023-05-01,4,0
USA,Vermont,2023-06-01,7,0
USA,Vermont,2023-07-01,6,0
USA,Vermont,2023-08-01,3,0
USA,Vermont,2023-09-01,4,0
USA,Vermont,2023-10-01,9,0
USA,Vermont,2023-11-01,12,0
USA,Vermont,2023-12-01,5,0
USA,Vermont,2024-01-01,12,0
USA,Vermont,2024-02-01,6,0
USA,Vermont,2024-03-01,5,0
USA,Vermont,2024-04-01,12,0
USA,Vermont,2024-05-01,22,0
USA,Vermont,2024-06-01,3,0
USA,Vermont,2024-07-01,5,0
USA,Vermont,2024-08-01,4,0
USA,Vermont,2024-09-01,1,0
USA,Vermont,2024-10-01,3,0
USA,Vermont,2024-11-01,8,0
USA,Vermont,2024-12-01,5,0
USA,Vermont,2025-01-01,6,2
USA,Vermont,2025-02-01,13,0
USA,Virginia,2020-01-01,29,0
USA,Virginia,2020-02-01,19,0
USA,Virginia,2020-03-01,17,0
USA,Virginia,2020-04-01,11,0
USA,Virginia,2020-05-01,54,0
USA,Virginia,2020-06-01,245,0
USA,Virginia,2020-07-01,72,0
USA,Virginia,2020-08-01,48,0
USA,Virginia,2020-09-01,62,0
USA,Virginia,2020-10-01,44,0
USA,Virginia,2020-11-01,25,0
USA,Virginia,2020-12-01,13,0
USA,Virginia,2021-01-01,40,0
USA,Virginia,2021-02-01,16,0
USA,Virginia,2021-03-01,30,0
USA,Virginia,2021-04-01,36,0
USA,Virginia,2021-05-01,29,1
USA,Virginia,2021-06-01,23,0
USA,Virginia,2021-07-01,27,0
USA,Virginia,2021-08-01,29,0
USA,Virginia,2021-09-01,21,0
USA,Virginia,2021-10-01,25,0
USA,Virginia,2021-11-01,14,3
USA,Virginia,2021-12-01,7,0
USA,Virginia,2022-01-01,20,0
USA,Virginia,2022-02-01,23,0
USA,Virginia,2022-03-01,38,0
USA,Virginia,2022-04-01,19,0
USA,Virginia,2022-05-01,73,0
USA,Virginia,2022-06-01,54,0
USA,Virginia,2022-07-01,30,0
USA,Virginia,2022-08-01,28,0
USA,Virginia,2022-09-01,68,0
USA,Virginia,2022-10-01,20,0
USA,Virginia,2022-11-01,13,0
USA,Virginia,2022-12-01,22,0
USA,Virginia,2023-01-01,45,0
USA,Virginia,2023-02-01,27,1
USA,Virginia,2023-03-01,23,1
USA,Virginia,2023-04-01,23,0
USA,Virginia,2023-05-01,17,0
USA,Virginia,2023-06-01,31,0
USA,Virginia,2023-07-01,14,0
USA,Virginia,2023-08-01,20,0
USA,Virginia,2023-09-01,16,0
USA,Virginia,2023-10-01,45,0
USA,Virginia,2023-11-01,27,0
USA,Virginia,2023-12-01,20,0
USA,Virginia,2024-01-01,33,0
USA,Virginia,2024-02-01,38,0
USA,Virginia,2024-03-01,19,0
USA,Virginia,2024-04-01,42,0
USA,Virginia,2024-05-01,35,0
USA,Virginia,2024-06-01,14,0
USA,Virginia,2024-07-01,11,0
USA,Virginia,2024-08-01,14,0
USA,Virginia,2024-09-01,14,0
USA,Virginia,2024-10-01,22,0
USA,Virginia,2024-11-01,9,0
USA,Virginia,2024-12-01,10,0
USA,Virginia,2025-01-01,16,0
USA,Virginia,2025-02-01,20,0
USA,Washington,2020-01-01,63,0
USA,Washington,2020-02-01,18,0
USA,Washington,2020-03-01,16,0
USA,Washington,2020-04-01,22,0
USA,Washington,2020-05-01,82,1
USA,Washington,2020-06-01,242,3
USA,Washington,2020-07-01,66,1
USA,Washington,2020-08-01,82,1
USA,Washington,2020-09-01,46,1
USA,Washington,2020-10-01,44,0
USA,Washington,2020-11-01,50,0
USA,Washington,2020-12-01,45,0
USA,Washington,2021-01-01,57,0
USA,Washington,2021-02-01,25,0
USA,Washington,2021-03-01,40,0
USA,Washington,2021-04-01,37,0
USA,Washington,2021-05-01,33,0
USA,Washington,2021-06-01,16,0
USA,Washington,2021-07-01,12,0
USA,Washington,2021-08-01,43,0
USA,Washington,2021-09-01,25,0
USA,Washington,2021-10-01,26,0
USA,Washington,2021-11-01,12,0
USA,Washington,2021-12-01,8,0
USA,Washington,2022-01-01,23,0
USA,Washington,2022-02-01,21,0
USA,Washington,2022-03-01,14,0
USA,Washington,2022-04-01,11,0
USA,Washington,2022-05-01,22,0
USA,Washington,2022-06-01,25,0
USA,Washington,2022-07-01,11,0
USA,Washington,2022-08-01,15,0
USA,Washington,2022-09-01,20,0
USA,Washington,2022-10-01,19,0
USA,Washington,2022-11-01,11,0
USA,Washington,2022-12-01,17,0
USA,Washington,2023-01-01,23,0
USA,Washington,2023-02-01,15,0
USA,Washington,2023-03-01,20,0
USA,Washington,2023-04-01,23,0
USA,Washington,2023-05-01,19,0
USA,Washington,2023-06-01,20,0
USA,Washington,2023-07-01,16,0
USA,Washington,2023-08-01,27,0
USA,Washington,2023-09-01,13,0
USA,Washington,2023-10-01,36,0
USA,Washington,2023-11-01,35,0
USA,Washington,2023-12-01,20,0
USA,Washington,2024-01-01,20,0
USA,Washington,2024-02-01,20,0
USA,Washington,2024-03-01,23,0
USA,Washington,2024-04-01,33,0
USA,Washington,2024-05-01,76,0
USA,Washington,2024-06-01,20,0
USA,Washington,2024-07-01,11,0
USA,Washington,2024-08-01,20,0
USA,Washington,2024-09-01,22,0
USA,Washington,2024-10-01,17,0
USA,Washington,2024-11-01,22,0
USA,Washington,2024-12-01,8,0
USA,Washington,2025-01-01,14,0
USA,Washington,2025-02-01,29,0
USA,West Virginia,2020-01-01,5,0
USA,West Virginia,2020-02-01,6,0
USA,West Virginia,2020-03-01,2,0
USA,West Virginia,2020-04-01,2,0
USA,West Virginia,2020-05-01,18,0
USA,West Virginia,2020-06-01,36,0
USA,West Virginia,2020-07-01,9,0
USA,West Virginia,2020-08-01,14,0
USA,West Virginia,2020-09-01,24,0
USA,West Virginia,2020-10-01,17,0
USA,West Virginia,2020-11-01,4,0
USA,West Virginia,2020-12-01,2,0
USA,West Virginia,2021-01-01,7,0
USA,West Virginia,2021-02-01,4,0
USA,West Virginia,2021-03-01,7,0
USA,West Virginia,2021-04-01,11,0
USA,West Virginia,2021-05-01,11,0
USA,West Virginia,2021-06-01,18,1
USA,West Virginia,2021-07-01,6,0
USA,West Virginia,2021-08-01,14,0
USA,West Virginia,2021-09-01,8,0
USA,West Virginia,2021-10-01,10,0
USA,West Virginia,2021-11-01,2,0
USA,West Virginia,2021-12-01,1,0
USA,West Virginia,2022-01-01,3,0
USA,West Virginia,2022-02-01,5,0
USA,West Virginia,2022-03-01,6,0
USA,West Virginia,2022-04-01,4,0
USA,West Virginia,2022-05-01,3,0
USA,West Virginia,2022-06-01,13,0
USA,West Virginia,2022-07-01,18,1
USA,West Virginia,2022-08-01,3,0
USA,West Virginia,2022-09-01,5,0
USA,West Virginia,2022-10-01,5,0
USA,West Virginia,2022-11-01,3,0
USA,West Virginia,2022-12-01,2,0
USA,West Virginia,2023-01-01,9,0
USA,West Virginia,2023-02-01,8,0
USA,West Virginia,2023-03-01,5,0
USA,West Virginia,2023-04-01,8,0
USA,West Virginia,2023-05-01,1,0
USA,West Virginia,2023-06-01,1,0
USA,West Virginia,2023-07-01,1,0
USA,West Virginia,2023-08-01,5,0
USA,West Virginia,2023-09-01,6,0
USA,West Virginia,2023-10-01,8,0
USA,West Virginia,2023-11-01,1,0
USA,West Virginia,2023-12-01,2,0
USA,West Virginia,2024-01-01,5,0
USA,West Virginia,2024-02-01,4,0
USA,West Virginia,2024-03-01,2,0
USA,West Virginia,2024-04-01,5,0
USA,West Virginia,2024-05-01,1,0
USA,West Virginia,2024-06-01,9,0
USA,West Virginia,2024-07-01,1,0
USA,West Virginia,2024-08-01,4,0
USA,West Virginia,2024-09-01,2,0
USA,West Virginia,2024-10-01,6,0
USA,West Virginia,2024-12-01,1,0
USA,West Virginia,2025-02-01,10,0
USA,Wisconsin,2020-01-01,11,0
USA,Wisconsin,2020-02-01,7,0
USA,Wisconsin,2020-03-01,3,0
USA,Wisconsin,2020-04-01,12,0
USA,Wisconsin,2020-05-01,33,0
USA,Wisconsin,2020-06-01,162,0
USA,Wisconsin,2020-07-01,69,1
USA,Wisconsin,2020-08-01,92,2
USA,Wisconsin,2020-09-01,48,0
USA,Wisconsin,2020-10-01,46,0
USA,Wisconsin,2020-11-01,26,0
USA,Wisconsin,2020-12-01,15,0
USA,Wisconsin,2021-01-01,22,0
USA,Wisconsin,2021-02-01,13,0
USA,Wisconsin,2021-03-01,23,0
USA,Wisconsin,2021-04-01,42,0
USA,Wisconsin,2021-05-01,35,0
USA,Wisconsin,2021-06-01,23,0
USA,Wisconsin,2021-07-01,14,0
USA,Wisconsin,2021-08-01,33,0
USA,Wisconsin,2021-09-01,14,0
USA,Wisconsin,2021-10-01,20,0
USA,Wisconsin,2021-11-01,26,6
USA,Wisconsin,2021-12-01,12,0
USA,Wisconsin,2022-01-01,13,0
USA,Wisconsin,2022-02-01,21,0
USA,Wisconsin,2022-03-01,22,0
USA,Wisconsin,2022-04-01,12,0
USA,Wisconsin,2022-05-01,54,0
USA,Wisconsin,2022-06-01,47,1
USA,Wisconsin,2022-07-01,19,0
USA,Wisconsin,2022-08-01,9,0
USA,Wisconsin,2022-09-01,16,0
USA,Wisconsin,2022-10-01,17,0
USA,Wisconsin,2022-11-01,11,0
USA,Wisconsin,2022-12-01,4,0
USA,Wisconsin,2023-01-01,13,0
USA,Wisconsin,2023-02-01,12,0
USA,Wisconsin,2023-03-01,18,0
USA,Wisconsin,2023-04-01,19,0
USA,Wisconsin,2023-05-01,30,0
USA,Wisconsin,2023-06-01,16,0
USA,Wisconsin,2023-07-01,21,0
USA,Wisconsin,2023-08-01,20,0
USA,Wisconsin,2023-09-01,18,0
USA,Wisconsin,2023-10-01,33,0
USA,Wisconsin,2023-11-01,31,0
USA,Wisconsin,2023-12-01,15,0
USA,Wisconsin,2024-01-01,10,0
USA,Wisconsin,2024-02-01,19,0
USA,Wisconsin,2024-03-01,21,0
USA,Wisconsin,2024-04-01,14,0
USA,Wisconsin,2024-05-01,38,0
USA,Wisconsin,2024-06-01,11,1
USA,Wisconsin,2024-07-01,20,0
USA,Wisconsin,2024-08-01,14,0
USA,Wisconsin,2024-09-01,9,0
USA,Wisconsin,2024-10-01,14,0
USA,Wisconsin,2024-11-01,10,0
USA,Wisconsin,2024-12-01,9,3
USA,Wisconsin,2025-01-01,15,0
USA,Wisconsin,2025-02-01,15,0
USA,Wyoming,2020-01-01,7,0
USA,Wyoming,2020-02-01,1,0
USA,Wyoming,2020-03-01,1,0
USA,Wyoming,2020-04-01,6,0
USA,Wyoming,2020-05-01,6,0
USA,Wyoming,2020-06-01,39,0
USA,Wyoming,2020-07-01,5,0
USA,Wyoming,2020-08-01,3,0
USA,Wyoming,2020-09-01,4,0
USA,Wyoming,2020-10-01,1,0
USA,Wyoming,2020-11-01,2,0
USA,Wyoming,2020-12-01,2,0
USA,Wyoming,2021-01-01,10,0
USA,Wyoming,2021-03-01,1,0
USA,Wyoming,2021-04-01,3,0
USA,Wyoming,2021-05-01,1,0
USA,Wyoming,2021-07-01,2,0
USA,Wyoming,2021-08-01,1,0
USA,Wyoming,2021-09-01,4,0
USA,Wyoming,2021-10-01,9,0
USA,Wyoming,2021-11-01,5,0
USA,Wyoming,2022-01-01,3,0
USA,Wyoming,2022-02-01,1,0
USA,Wyoming,2022-03-01,2,0
USA,Wyoming,2022-04-01,1,0
USA,Wyoming,2022-05-01,4,0
USA,Wyoming,2022-06-01,5,0
USA,Wyoming,2022-07-01,3,0
USA,Wyoming,2022-08-01,1,0
USA,Wyoming,2022-09-01,2,0
USA,Wyoming,2022-10-01,3,0
USA,Wyoming,2022-12-01,1,0
USA,Wyoming,2023-01-01,3,0
USA,Wyoming,2023-02-01,2,0
USA,Wyoming,2023-03-01,1,0
USA,Wyoming,2023-05-01,3,0
USA,Wyoming,2023-06-01,4,0
USA,Wyoming,2023-07-01,1,0
USA,Wyoming,2023-08-01,1,0
USA,Wyoming,2023-09-01,1,0
USA,Wyoming,2023-10-01,2,0
USA,Wyoming,2023-11-01,3,0
USA,Wyoming,2023-12-01,3,0
USA,Wyoming,2024-01-01,2,0
USA,Wyoming,2024-02-01,5,0
USA,Wyoming,2024-06-01,2,0
USA,Wyoming,2024-07-01,2,0
USA,Wyoming,2024-09-01,2,0
USA,Wyoming,2024-10-01,1,0
USA,Wyoming,2024-12-01,1,0
USA,Wyoming,2025-01-01,2,0
USA,Wyoming,2025-02-01,1,0
VNM,An Giang,2017-01-01,1,0
VNM,An Giang,2017-04-01,1,0
VNM,An Giang,2019-10-01,1,0
VNM,Ba Ria-Vung Tau,2017-04-01,3,0
VNM,Ba Ria-Vung Tau,2017-07-01,1,0
VNM,Bac Lieu,2017-06-01,1,0
VNM,Bac Ninh,2017-02-01,1,0
VNM,Bac Ninh,2022-02-01,1,0
VNM,Ben Tre,2019-09-01,1,0
VNM,Ben Tre,2019-10-01,1,0
VNM,Ben Tre,2020-01-01,1,0
VNM,Binh Dinh,2017-06-01,2,0
VNM,Binh Dinh,2018-04-01,3,0
VNM,Binh Dinh,2018-11-01,1,0
VNM,Binh Duong,2019-09-01,1,0
VNM,Binh Duong,2020-05-01,1,0
VNM,Binh Duong,2022-03-01,1,0
VNM,Binh Duong,2024-02-01,1,0
VNM,Binh Duong,2024-07-01,1,0
VNM,Binh Phuoc,2023-09-01,1,1
VNM,Binh Thuan,2018-01-01,3,0
VNM,Binh Thuan,2018-06-01,3,0
VNM,Binh Thuan,2024-05-01,1,0
VNM,Da Nang,2018-02-01,3,0
VNM,Da Nang,2018-06-01,1,0
VNM,Da Nang,2018-11-01,2,0
VNM,Da Nang,2019-01-01,1,0
VNM,Da Nang,2019-02-01,1,0
VNM,Dak Lak,2017-06-01,1,0
VNM,Dak Lak,2018-08-01,1,0
VNM,Dak Lak,2023-04-01,1,0
VNM,Dak Lak,2023-06-01,1,9
VNM,Dak Lak,2023-12-01,1,1
VNM,Dong Nai,2018-03-01,1,0
VNM,Dong Nai,2018-06-01,1,0
VNM,Dong Nai,2020-05-01,1,0
VNM,Gia Lai,2017-07-01,1,1
VNM,Gia Lai,2018-12-01,1,1
VNM,Ha Nam,2019-06-01,1,0
VNM,Ha Nam,2020-02-01,1,0
VNM,Ha Nam,2021-06-01,1,0
VNM,Ha Tinh,2017-01-01,1,0
VNM,Ha Tinh,2017-02-01,3,0
VNM,Ha Tinh,2017-03-01,1,0
VNM,Ha Tinh,2017-04-01,1,0
VNM,Ha Tinh,2019-02-01,1,0
VNM,Ha Tinh,2019-10-01,1,0
VNM,Hai Duong,2017-09-01,1,0
VNM,Hai Duong,2018-12-01,4,0
VNM,Hai Duong,2019-03-01,1,0
VNM,Hai Duong,2020-09-01,1,0
VNM,Hai Phong,2017-11-01,1,0
VNM,Hai Phong,2022-08-01,1,0
VNM,Hanoi,2017-03-01,1,0
VNM,Hanoi,2017-04-01,2,0
VNM,Hanoi,2017-06-01,1,0
VNM,Hanoi,2017-12-01,1,0
VNM,Hanoi,2018-01-01,1,0
VNM,Hanoi,2018-03-01,2,0
VNM,Hanoi,2018-04-01,1,0
VNM,Hanoi,2018-06-01,2,0
VNM,Hanoi,2018-08-01,2,1
VNM,Hanoi,2018-12-01,1,0
VNM,Hanoi,2019-01-01,6,0
VNM,Hanoi,2019-02-01,1,0
VNM,Hanoi,2019-05-01,2,0
VNM,Hanoi,2019-06-01,2,0
VNM,Hanoi,2019-07-01,1,0
VNM,Hanoi,2019-08-01,3,0
VNM,Hanoi,2019-11-01,1,0
VNM,Hanoi,2019-12-01,1,0
VNM,Hanoi,2020-01-01,2,4
VNM,Hanoi,2020-04-01,2,0
VNM,Hanoi,2020-07-01,1,0
VNM,Hanoi,2020-12-01,1,0
VNM,Hanoi,2022-03-01,1,0
VNM,Hanoi,2022-05-01,1,0
VNM,Hanoi,2023-01-01,1,0
VNM,Hanoi,2024-05-01,1,1
VNM,Ho Chi Minh,2017-03-01,1,0
VNM,Ho Chi Minh,2017-05-01,1,0
VNM,Ho Chi Minh,2017-07-01,1,0
VNM,Ho Chi Minh,2018-01-01,2,0
VNM,Ho Chi Minh,2018-06-01,3,0
VNM,Ho Chi Minh,2018-08-01,1,0
VNM,Ho Chi Minh,2018-10-01,1,0
VNM,Ho Chi Minh,2018-12-01,1,0
VNM,Ho Chi Minh,2019-01-01,4,0
VNM,Ho Chi Minh,2019-03-01,2,0
VNM,Ho Chi Minh,2019-08-01,2,0
VNM,Ho Chi Minh,2019-12-01,1,0
VNM,Ho Chi Minh,2020-04-01,1,0
VNM,Ho Chi Minh,2020-05-01,2,0
VNM,Ho Chi Minh,2020-06-01,1,0
VNM,Ho Chi Minh,2021-07-01,1,0
VNM,Ho Chi Minh,2021-10-01,1,0
VNM,Ho Chi Minh,2023-01-01,2,0
VNM,Hoa Binh,2019-05-01,2,0
VNM,Hoa Binh,2019-06-01,3,0
VNM,Khanh Hoa,2017-02-01,1,0
VNM,Khanh Hoa,2018-01-01,1,0
VNM,Khanh Hoa,2018-06-01,1,0
VNM,Khanh Hoa,2018-08-01,1,0
VNM,Khanh Hoa,2019-08-01,1,0
VNM,Kien Giang,2018-08-01,1,1
VNM,Kien Giang,2020-05-01,1,0
VNM,Kon Tum,2019-01-01,1,0
VNM,Lam Dong,2018-07-01,1,0
VNM,Lao Cai,2018-03-01,1,0
VNM,Nghe An,2017-02-01,1,0
VNM,Nghe An,2017-04-01,2,0
VNM,Nghe An,2017-05-01,1,0
VNM,Nghe An,2017-07-01,1,0
VNM,Nghe An,2017-12-01,1,0
VNM,Nghe An,2018-04-01,1,0
VNM,Nghe An,2018-08-01,1,0
VNM,Nghe An,2018-09-01,1,0
VNM,Nghe An,2019-02-01,2,0
VNM,Nghe An,2019-07-01,1,0
VNM,Nghe An,2019-10-01,1,0
VNM,Nghe An,2022-02-01,3,0
VNM,Nghe An,2022-07-01,1,0
VNM,Nghe An,2023-10-01,1,0
VNM,Ninh Thuan,2017-09-01,1,1
VNM,Phu Tho,2017-03-01,1,0
VNM,Phu Tho,2019-02-01,1,0
VNM,Phu Yen,2019-01-01,1,0
VNM,Quang Binh,2017-04-01,2,0
VNM,Quang Binh,2017-06-01,1,0
VNM,Quang Binh,2017-07-01,1,0
VNM,Quang Binh,2018-01-01,3,0
VNM,Quang Binh,2019-08-01,1,0
VNM,Quang Nam,2017-07-01,7,0
VNM,Quang Nam,2017-11-01,1,0
VNM,Quang Nam,2018-01-01,1,0
VNM,Quang Nam,2018-05-01,1,0
VNM,Quang Nam,2019-05-01,1,0
VNM,Quang Ngai,2018-07-01,1,0
VNM,Quang Ngai,2018-09-01,2,0
VNM,Quang Ngai,2019-02-01,1,0
VNM,Quang Ngai,2020-03-01,1,0
VNM,Quang Ninh,2018-10-01,1,0
VNM,Quang Ninh,2019-03-01,2,0
VNM,Quang Ninh,2019-10-01,1,0
VNM,Quang Ninh,2023-10-01,9,0
VNM,Thai Binh,2022-10-01,1,0
VNM,Thai Binh,2023-04-01,1,0
VNM,Thai Nguyen,2017-08-01,2,0
VNM,Thanh Hoa,2017-07-01,1,0
VNM,Thanh Hoa,2017-09-01,1,0
VNM,Thanh Hoa,2019-06-01,1,1
VNM,Thanh Hoa,2020-06-01,1,0
VNM,Thanh Hoa,2024-04-01,1,0
VNM,Thua Thien Hue,2017-03-01,1,0
VNM,Thua Thien Hue,2017-06-01,2,0
VNM,Thua Thien Hue,2020-08-01,2,0
VNM,Thua Thien Hue,2022-01-01,1,0
VNM,Tien Giang,2017-12-01,1,0
VNM,Tuyen Quang,2019-01-01,1,0
VNM,Vinh Long,2017-02-01,1,0
VNM,Vinh Long,2017-05-01,1,1
VNM,Vinh Long,2019-06-01,1,0
VNM,Yen Bai,2018-09-01,1,0
ZAF,Eastern Cape,2017-01-01,9,0
ZAF,Eastern Cape,2017-02-01,20,0
ZAF,Eastern Cape,2017-03-01,12,0
ZAF,Eastern Cape,2017-04-01,8,1
ZAF,Eastern Cape,2017-05-01,21,0
ZAF,Eastern Cape,2017-06-01,16,0
ZAF,Eastern Cape,2017-07-01,4,1
ZAF,Eastern Cape,2017-08-01,19,3
ZAF,Eastern Cape,2017-09-01,10,0
ZAF,Eastern Cape,2017-10-01,15,1
ZAF,Eastern Cape,2017-11-01,7,0
ZAF,Eastern Cape,2017-12-01,3,1
ZAF,Eastern Cape,2018-01-01,6,0
ZAF,Eastern Cape,2018-02-01,11,0
ZAF,Eastern Cape,2018-03-01,16,1
ZAF,Eastern Cape,2018-04-01,12,0
