iso3,date,event_binary,n_events,n_articles,max_confidence,has_movement,disruption_types,gdelt_n_raw,coverage_flag
EGY,2020-11-19,0,0,0,0.0,0,,1,low
EGY,2020-11-22,0,0,0,0.0,0,,1,low
ERI,2020-06-15,0,0,0,0.0,0,,1,low
ESP,2020-05-17,1,2,30,0.991,1,protests,2,low
ESP,2020-05-18,1,2,30,0.991,1,protests,1,low
ESP,2020-05-19,1,2,30,0.991,1,protests,1,low
ESP,2020-05-20,1,2,30,0.991,1,protests,1,low
ESP,2020-05-21,1,2,30,0.991,1,protests,1,low
ESP,2020-05-23,1,2,30,0.991,1,protests,6,medium
ESP,2020-05-24,1,2,30,0.991,1,protests,2,low
ESP,2020-05-26,1,2,30,0.991,1,protests,2,low
ESP,2020-05-28,1,2,6,0.984,1,protests,3,medium
ESP,2020-05-29,1,2,2,0.744,0,protests,1,low
ESP,2020-06-01,1,1,1,0.697,0,protests,1,low
ESP,2020-06-07,1,2,2,0.929,1,protests,1,low
ESP,2020-06-10,0,0,0,0.0,0,,1,low
ESP,2020-07-01,0,0,0,0.0,0,,2,low
ESP,2020-07-20,1,2,2,0.7,1,protests,1,low
ESP,2020-07-26,0,0,0,0.0,0,,2,low
ESP,2020-08-09,1,2,8,0.942,1,protests,3,medium
ESP,2020-08-10,1,2,8,0.942,1,protests,3,medium
ESP,2020-08-12,0,0,0,0.0,0,,1,low
ESP,2020-08-17,0,0,0,0.0,0,,3,medium
ESP,2020-08-18,0,0,0,0.0,0,,1,low
ESP,2020-08-26,0,0,0,0.0,0,,1,low
ESP,2020-08-30,0,0,0,0.0,0,,1,low
ESP,2020-09-08,0,0,0,0.0,0,,1,low
ESP,2020-09-10,0,0,0,0.0,0,,1,low
ESP,2020-09-12,1,2,2,0.979,1,protests,1,low
ESP,2020-09-20,1,2,8,0.993,1,protests,3,medium
ESP,2020-09-21,0,0,0,0.0,0,,1,low
ESP,2020-09-29,0,0,0,0.0,0,,1,low
ESP,2020-10-09,1,2,2,0.981,0,protests,1,low
ESP,2020-10-13,0,0,0,0.0,0,,1,low
ESP,2020-10-15,1,1,1,0.8,0,labour_strike,1,low
ESP,2020-11-01,0,0,0,0.0,0,,3,medium
ESP,2020-11-09,0,0,0,0.0,0,,1,low
ESP,2020-11-30,0,0,0,0.0,0,,1,low
EST,2020-05-12,1,1,1,0.6,0,labour_strike,1,low
EST,2020-06-11,0,0,0,0.0,0,,1,low
EST,2020-06-15,0,0,0,0.0,0,,1,low
EST,2020-06-16,1,1,1,0.823,0,labour_strike,1,low
EST,2020-06-19,0,0,0,0.0,0,,1,low
EST,2020-07-03,0,0,0,0.0,0,,1,low
EST,2020-08-10,0,0,0,0.0,0,,1,low
EST,2020-08-17,0,0,0,0.0,0,,1,low
EST,2020-10-11,0,0,0,0.0,0,,1,low
EST,2020-11-30,0,0,0,0.0,0,,1,low
ETH,2020-05-06,0,0,0,0.0,0,,2,low
ETH,2020-05-18,0,0,0,0.0,0,,1,low
ETH,2020-05-21,0,0,0,0.0,0,,1,low
ETH,2020-05-22,0,0,0,0.0,0,,1,low
ETH,2020-05-29,0,0,0,0.0,0,,3,medium
ETH,2020-06-10,1,2,2,0.75,1,protests,1,low
ETH,2020-07-01,0,0,0,0.0,0,,2,low
ETH,2020-07-06,0,0,0,0.0,0,,2,low
ETH,2020-07-20,0,0,0,0.0,0,,1,low
ETH,2020-07-21,0,0,0,0.0,0,,1,low
ETH,2020-07-24,0,0,0,0.0,0,,1,low
ETH,2020-08-03,1,2,2,0.7,0,labour_strike,1,low
ETH,2020-08-05,1,2,2,0.7,0,protests,1,low
ETH,2020-08-06,0,0,0,0.0,0,,1,low
ETH,2020-08-08,1,1,1,0.75,1,protests,1,low
ETH,2020-08-10,1,1,2,0.851,1,protests,1,low
ETH,2020-08-14,0,0,0,0.0,0,,1,low
ETH,2020-08-20,0,0,0,0.0,0,,1,low
ETH,2020-08-22,0,0,0,0.0,0,,1,low
ETH,2020-08-26,0,0,0,0.0,0,,1,low
ETH,2020-09-09,0,0,0,0.0,0,,1,low
ETH,2020-09-14,0,0,0,0.0,0,,1,low
ETH,2020-09-22,0,0,0,0.0,0,,2,low
ETH,2020-10-02,0,0,0,0.0,0,,1,low
ETH,2020-10-28,1,2,3,0.734,0,protests,1,low
ETH,2020-11-28,0,0,0,0.0,0,,1,low
ETH,2020-11-30,0,0,0,0.0,0,,1,low
FIN,2020-06-23,0,0,0,0.0,0,,1,low
FIN,2020-07-22,1,2,2,0.913,0,labour_strike,1,low
FIN,2020-10-04,0,0,0,0.0,0,,1,low
FIN,2020-10-05,0,0,0,0.0,0,,2,low
FIN,2020-10-07,0,0,0,0.0,0,,1,low
FIN,2020-10-09,0,0,0,0.0,0,,1,low
FIN,2020-11-02,0,0,0,0.0,0,,1,low
FIN,2020-11-08,0,0,0,0.0,0,,1,low
FJI,2020-05-18,0,0,0,0.0,0,,1,low
FJI,2020-06-04,0,0,0,0.0,0,,1,low
FJI,2020-06-08,1,2,4,0.828,1,protests,1,low
FJI,2020-06-09,1,2,4,0.828,1,protests,1,low
FJI,2020-06-12,0,0,0,0.0,0,,1,low
FJI,2020-06-17,1,2,2,0.836,1,protests,1,low
FJI,2020-06-19,1,2,2,0.7,0,labour_strike,1,low
FJI,2020-06-20,0,0,0,0.0,0,,2,low
FJI,2020-07-05,0,0,0,0.0,0,,1,low
FJI,2020-08-10,0,0,0,0.0,0,,1,low
FJI,2020-08-20,0,0,0,0.0,0,,1,low
FJI,2020-08-28,0,0,0,0.0,0,,1,low
FJI,2020-09-04,1,2,4,0.934,0,protests,1,low
FJI,2020-09-07,0,0,0,0.0,0,,1,low
FJI,2020-09-09,0,0,0,0.0,0,,1,low
FJI,2020-09-12,0,0,0,0.0,0,,1,low
FJI,2020-09-23,0,0,0,0.0,0,,1,low
FJI,2020-09-30,0,0,0,0.0,0,,1,low
FJI,2020-10-23,0,0,0,0.0,0,,1,low
FJI,2020-11-05,0,0,0,0.0,0,,1,low
FJI,2020-11-19,0,0,0,0.0,0,,2,low
FRA,2020-05-03,0,0,0,0.0,0,,1,low
FRA,2020-05-14,1,1,1,0.6,0,labour_strike,1,low
FRA,2020-05-21,1,2,6,0.978,1,protests,2,low
FRA,2020-05-22,0,0,0,0.0,0,,1,low
FRA,2020-05-25,1,2,2,0.8,1,protests,1,low
FRA,2020-05-29,1,2,8,0.997,1,protests,1,low
FRA,2020-05-30,1,4,10,0.997,1,protests,1,low
FRA,2020-05-31,0,0,0,0.0,0,,2,low
FRA,2020-06-01,1,4,150,0.984,1,"labour_strike,protests",3,medium
FRA,2020-06-02,1,2,148,0.984,1,protests,9,medium
FRA,2020-06-03,1,2,148,0.984,1,protests,16,high
FRA,2020-06-04,1,2,148,0.984,1,protests,1,low
FRA,2020-06-05,1,2,148,0.984,1,protests,5,medium
FRA,2020-06-06,1,2,148,0.984,1,protests,6,medium
FRA,2020-06-07,1,2,148,0.984,1,protests,1,low
FRA,2020-06-08,1,2,148,0.984,1,protests,1,low
FRA,2020-06-09,1,2,148,0.984,1,protests,3,medium
FRA,2020-06-10,1,2,148,0.984,1,protests,1,low
FRA,2020-06-11,1,2,148,0.984,1,protests,1,low
FRA,2020-06-12,1,2,148,0.984,1,protests,12,high
FRA,2020-06-13,1,2,148,0.984,1,protests,12,high
FRA,2020-06-14,1,1,80,0.984,1,protests,5,medium
FRA,2020-06-15,1,1,80,0.984,1,protests,1,low
FRA,2020-06-16,1,4,91,0.984,1,"labour_strike,protests",3,medium
FRA,2020-06-17,1,2,89,0.984,1,protests,4,medium
FRA,2020-06-18,1,2,89,0.984,1,protests,3,medium
FRA,2020-06-20,1,2,89,0.984,1,protests,1,low
FRA,2020-06-25,1,2,2,0.918,1,protests,1,low
FRA,2020-06-26,1,2,6,0.727,0,protests,1,low
FRA,2020-06-27,0,0,0,0.0,0,,2,low
FRA,2020-06-29,1,2,16,0.929,1,protests,1,low
FRA,2020-06-30,1,4,18,0.929,1,protests,3,medium
FRA,2020-07-01,1,4,18,0.929,1,"labour_strike,protests",1,low
FRA,2020-07-03,1,2,16,0.929,1,protests,2,low
FRA,2020-07-04,1,2,16,0.929,1,protests,2,low
FRA,2020-07-07,1,4,18,0.929,1,protests,1,low
FRA,2020-07-08,1,2,4,0.98,1,protests,1,low
FRA,2020-07-09,0,0,0,0.0,0,,1,low
FRA,2020-07-11,0,0,0,0.0,0,,1,low
FRA,2020-07-13,1,2,2,0.987,1,protests,1,low
FRA,2020-07-14,1,2,2,0.7,1,protests,1,low
FRA,2020-07-15,0,0,0,0.0,0,,1,low
FRA,2020-07-17,1,3,11,0.854,1,protests,1,low
FRA,2020-07-18,1,2,17,0.854,1,protests,6,medium
FRA,2020-07-19,1,2,17,0.854,1,protests,3,medium
FRA,2020-07-25,1,2,2,0.61,0,protests,1,low
FRA,2020-08-30,0,0,0,0.0,0,,1,low
FRA,2020-09-05,1,2,2,0.954,0,protests,1,low
FRA,2020-09-11,0,0,0,0.0,0,,2,low
FRA,2020-09-12,1,2,16,0.835,1,protests,9,medium
FRA,2020-09-13,0,0,0,0.0,0,,1,low
FRA,2020-09-14,0,0,0,0.0,0,,1,low
FRA,2020-09-17,1,4,4,0.982,0,"labour_strike,protests",2,low
FRA,2020-09-19,0,0,0,0.0,0,,1,low
FRA,2020-09-25,0,0,0,0.0,0,,3,medium
FRA,2020-09-26,1,2,2,0.7,0,labour_strike,1,low
FRA,2020-09-30,0,0,0,0.0,0,,1,low
FRA,2020-10-03,0,0,0,0.0,0,,9,medium
FRA,2020-10-04,0,0,0,0.0,0,,16,high
FRA,2020-10-05,0,0,0,0.0,0,,5,medium
FRA,2020-10-06,0,0,0,0.0,0,,2,low
FRA,2020-10-07,0,0,0,0.0,0,,5,medium
FRA,2020-10-08,1,2,2,0.79,0,protests,1,low
FRA,2020-10-12,1,2,4,0.846,0,labour_strike,2,low
FRA,2020-10-13,1,2,4,0.846,0,labour_strike,1,low
FRA,2020-10-17,1,3,13,0.918,1,protests,3,medium
FRA,2020-10-18,1,2,11,0.918,1,protests,5,medium
FRA,2020-10-19,0,0,0,0.0,0,,1,low
FRA,2020-10-20,0,0,0,0.0,0,,1,low
FRA,2020-10-25,1,2,12,0.91,0,protests,1,low
FRA,2020-10-28,1,3,13,0.989,0,"labour_strike,protests",1,low
FRA,2020-10-29,1,2,12,0.91,0,protests,2,low
FRA,2020-10-30,1,2,12,0.91,0,protests,1,low
FRA,2020-11-01,1,2,12,0.91,0,protests,1,low
FRA,2020-11-02,1,2,12,0.91,0,protests,2,low
FRA,2020-11-11,0,0,0,0.0,0,,1,low
FRA,2020-11-17,0,0,0,0.0,0,,1,low
FRA,2020-11-22,0,0,0,0.0,0,,3,medium
FRA,2020-11-23,0,0,0,0.0,0,,2,low
FRA,2020-11-28,1,2,62,0.984,1,protests,17,high
FRA,2020-11-29,1,2,62,0.984,1,protests,13,high
FRA,2020-11-30,1,2,62,0.984,1,protests,5,medium
GBR,2020-05-01,1,3,16,0.966,1,"labour_strike,protests",6,medium
GBR,2020-05-02,1,1,14,0.966,1,protests,4,medium
GBR,2020-05-03,1,3,16,0.966,1,"labour_strike,protests",4,medium
GBR,2020-05-04,1,3,16,0.966,1,"labour_strike,protests",8,medium
GBR,2020-05-05,1,2,15,0.966,1,"labour_strike,protests",2,low
GBR,2020-05-06,1,1,1,0.7,1,protests,2,low
GBR,2020-05-07,1,2,2,0.7,1,labour_strike,2,low
GBR,2020-05-08,1,1,1,0.75,0,labour_strike,1,low
GBR,2020-05-09,1,2,2,0.809,1,protests,1,low
GBR,2020-05-10,1,2,3,0.8,1,protests,1,low
GBR,2020-05-11,1,5,5,0.943,1,protests,6,medium
GBR,2020-05-12,1,1,2,0.9,1,protests,1,low
GBR,2020-05-13,1,2,58,0.996,1,"labour_strike,protests",11,high
GBR,2020-05-14,1,2,58,0.996,1,protests,7,medium
GBR,2020-05-15,1,6,62,0.996,1,"labour_strike,protests",10,high
GBR,2020-05-16,1,2,70,0.996,1,protests,22,high
GBR,2020-05-17,1,3,71,0.996,1,"labour_strike,protests",4,medium
GBR,2020-05-18,1,5,77,0.996,1,"labour_strike,protests",10,high
GBR,2020-05-19,1,3,7,0.858,1,"labour_strike,protests",3,medium
GBR,2020-05-20,1,2,9,0.8,1,labour_strike,7,medium
GBR,2020-05-21,1,6,6,0.7,1,protests,3,medium
GBR,2020-05-22,0,0,0,0.0,0,,5,medium
GBR,2020-05-23,0,0,0,0.0,0,,3,medium
GBR,2020-05-24,1,2,1675,1.0,1,protests,2,low
GBR,2020-05-26,1,2,1675,1.0,1,protests,1,low
GBR,2020-05-27,1,8,1681,1.0,1,"labour_strike,protests",4,medium
GBR,2020-05-28,1,8,1681,1.0,1,"labour_strike,protests",5,medium
GBR,2020-05-29,1,4,1677,1.0,1,"labour_strike,protests",3,medium
GBR,2020-05-30,1,2,1675,1.0,1,protests,3,medium
GBR,2020-05-31,1,2,1675,1.0,1,protests,42,high
GBR,2020-06-01,1,7,1680,1.0,1,"labour_strike,protests",33,high
GBR,2020-06-02,1,2,1675,1.0,1,protests,27,high
GBR,2020-06-03,1,2,1675,1.0,1,protests,70,high
GBR,2020-06-04,1,4,1677,1.0,1,"labour_strike,protests",70,high
GBR,2020-06-05,1,6,1679,1.0,1,"labour_strike,protests",35,high
GBR,2020-06-06,1,6,1679,1.0,1,"labour_strike,protests",57,high
GBR,2020-06-07,1,2,1675,1.0,1,protests,75,high
GBR,2020-06-08,1,2,1675,1.0,1,protests,72,high
GBR,2020-06-09,1,6,1679,1.0,1,"labour_strike,protests",59,high
GBR,2020-06-10,1,3,1791,1.0,1,protests,33,high
GBR,2020-06-11,1,7,1795,1.0,1,protests,31,high
GBR,2020-06-12,1,3,1791,1.0,1,protests,39,high
GBR,2020-06-13,1,3,1791,1.0,1,protests,81,high
GBR,2020-06-14,1,3,1791,1.0,1,protests,46,high
GBR,2020-06-15,1,4,1794,1.0,1,"labour_strike,protests",26,high
GBR,2020-06-16,1,4,1053,1.0,1,"labour_strike,protests",20,high
GBR,2020-06-17,1,6,1055,1.0,1,"labour_strike,protests",37,high
GBR,2020-06-18,1,4,1054,1.0,1,"labour_strike,protests",29,high
GBR,2020-06-19,1,8,1058,1.0,1,"labour_strike,protests",21,high
GBR,2020-06-20,1,7,1057,1.0,1,"labour_strike,protests",22,high
GBR,2020-06-21,1,4,1054,1.0,1,"labour_strike,protests",5,medium
GBR,2020-06-22,1,8,1058,1.0,1,"labour_strike,protests",13,high
GBR,2020-06-23,1,8,1118,1.0,1,"labour_strike,protests",6,medium
GBR,2020-06-24,1,10,1120,1.0,1,"labour_strike,protests",15,high
GBR,2020-06-25,1,3,994,1.0,1,protests,13,high
GBR,2020-06-26,1,5,996,1.0,1,protests,13,high
GBR,2020-06-27,1,7,998,1.0,1,"labour_strike,protests",13,high
GBR,2020-06-28,1,4,995,1.0,1,protests,6,medium
GBR,2020-06-29,1,4,24,0.99,1,"labour_strike,protests",5,medium
GBR,2020-06-30,1,6,39,0.99,1,"labour_strike,protests",3,medium
GBR,2020-07-01,1,5,38,0.99,1,protests,5,medium
GBR,2020-07-02,1,4,34,0.99,1,"labour_strike,protests",6,medium
GBR,2020-07-03,1,9,40,0.99,1,"labour_strike,protests",7,medium
GBR,2020-07-04,1,9,51,0.99,1,protests,4,medium
GBR,2020-07-05,1,8,58,0.99,1,"labour_strike,protests",9,medium
GBR,2020-07-06,1,6,31,0.981,1,protests,9,medium
GBR,2020-07-07,1,2,23,0.981,1,protests,6,medium
GBR,2020-07-08,1,6,29,0.981,1,protests,10,high
GBR,2020-07-09,1,2,23,0.981,1,protests,5,medium
GBR,2020-07-10,1,1,14,0.981,1,protests,1,low
GBR,2020-07-11,1,5,83,0.992,1,protests,17,high
GBR,2020-07-12,1,6,69,0.992,1,"labour_strike,protests",7,medium
GBR,2020-07-13,1,4,67,0.992,1,"labour_strike,protests",5,medium
GBR,2020-07-14,1,4,67,0.992,1,"labour_strike,protests",9,medium
GBR,2020-07-15,1,1,39,0.992,1,protests,8,medium
GBR,2020-07-16,1,4,42,0.992,1,"labour_strike,protests",15,high
GBR,2020-07-17,1,3,41,0.992,1,protests,8,medium
GBR,2020-07-18,1,8,46,0.992,1,protests,3,medium
GBR,2020-07-19,1,4,14,0.987,1,protests,4,medium
GBR,2020-07-20,1,12,24,0.987,1,protests,10,high
GBR,2020-07-21,1,10,26,0.987,1,"labour_strike,protests",4,medium
GBR,2020-07-22,1,16,46,0.996,1,"labour_strike,protests",8,medium
GBR,2020-07-23,1,8,22,0.996,1,protests,3,medium
GBR,2020-07-24,1,4,12,0.996,1,protests,2,low
GBR,2020-07-25,1,6,14,0.996,1,protests,2,low
GBR,2020-07-26,1,4,6,0.932,1,protests,4,medium
GBR,2020-07-27,1,6,16,0.857,1,protests,9,medium
GBR,2020-07-28,1,8,53,0.994,1,"labour_strike,protests",16,high
GBR,2020-07-29,1,2,37,0.994,1,protests,4,medium
GBR,2020-07-30,1,10,47,0.994,1,"labour_strike,protests",5,medium
GBR,2020-07-31,1,6,41,0.994,1,protests,11,high
GBR,2020-08-01,1,9,44,0.994,1,"labour_strike,protests",9,medium
GBR,2020-08-02,1,3,83,1.0,1,protests,4,medium
GBR,2020-08-03,1,5,85,1.0,1,protests,11,high
GBR,2020-08-04,1,6,92,1.0,1,"labour_strike,protests",7,medium
GBR,2020-08-05,1,8,96,1.0,1,"labour_strike,protests",6,medium
GBR,2020-08-06,1,14,106,1.0,1,"labour_strike,protests",16,high
GBR,2020-08-07,1,4,90,1.0,1,"labour_strike,protests",23,high
GBR,2020-08-08,1,5,88,1.0,1,"labour_strike,protests",28,high
GBR,2020-08-09,1,5,85,1.0,1,"labour_strike,protests",11,high
GBR,2020-08-10,1,3,85,1.0,1,protests,9,medium
GBR,2020-08-11,1,10,90,1.0,1,"labour_strike,protests",9,medium
GBR,2020-08-12,1,2,2,0.658,1,protests,10,high
GBR,2020-08-13,1,8,39,0.99,1,protests,11,high
GBR,2020-08-14,1,5,37,0.99,1,"labour_strike,protests",14,high
GBR,2020-08-15,1,6,37,0.99,1,protests,11,high
GBR,2020-08-16,1,4,29,0.99,1,protests,15,high
GBR,2020-08-17,1,1,26,0.99,1,protests,12,high
GBR,2020-08-18,1,7,90,0.99,1,protests,6,medium
GBR,2020-08-19,1,10,91,0.99,1,protests,11,high
GBR,2020-08-20,1,8,66,0.989,1,protests,13,high
GBR,2020-08-21,1,5,63,0.989,1,protests,9,medium
GBR,2020-08-22,1,6,62,0.989,1,protests,4,medium
GBR,2020-08-23,1,6,62,0.989,1,protests,5,medium
GBR,2020-08-24,1,10,469,0.994,1,"labour_strike,protests",8,medium
GBR,2020-08-25,1,10,471,0.994,1,protests,17,high
GBR,2020-08-26,1,10,421,0.994,1,"labour_strike,protests",14,high
GBR,2020-08-27,1,6,417,0.994,1,"labour_strike,protests",9,medium
GBR,2020-08-28,1,7,426,0.994,1,"labour_strike,protests",18,high
GBR,2020-08-29,1,6,425,0.994,1,"labour_strike,protests",23,high
GBR,2020-08-30,1,6,425,0.994,1,"labour_strike,protests",9,medium
GBR,2020-08-31,1,6,425,0.994,1,"labour_strike,protests",10,high
GBR,2020-09-01,1,10,429,0.994,1,"labour_strike,protests",23,high
GBR,2020-09-02,1,6,425,0.994,1,"labour_strike,protests",15,high
GBR,2020-09-03,1,7,424,0.994,1,"labour_strike,protests",14,high
GBR,2020-09-04,1,4,421,0.994,1,"labour_strike,protests",15,high
GBR,2020-09-05,1,6,423,0.994,1,"labour_strike,protests",54,high
GBR,2020-09-06,1,6,423,0.994,1,"labour_strike,protests",19,high
GBR,2020-09-07,1,6,423,0.994,1,"labour_strike,protests",8,medium
GBR,2020-09-08,1,6,415,0.994,1,protests,6,medium
GBR,2020-09-09,1,4,413,0.994,1,"labour_strike,protests",3,medium
GBR,2020-09-10,1,4,413,0.994,1,protests,11,high
GBR,2020-09-11,1,4,413,0.994,1,"labour_strike,protests",6,medium
GBR,2020-09-12,1,12,423,0.994,1,protests,15,high
GBR,2020-09-13,0,0,0,0.0,0,,2,low
GBR,2020-09-14,1,1,1,0.789,1,protests,2,low
GBR,2020-09-15,1,5,9,0.913,1,"labour_strike,protests",6,medium
GBR,2020-09-16,1,3,7,0.913,1,"labour_strike,protests",7,medium
GBR,2020-09-17,1,4,57,1.0,1,protests,3,medium
GBR,2020-09-18,1,4,57,1.0,1,protests,3,medium
GBR,2020-09-19,1,8,81,1.0,1,"labour_strike,protests",21,high
GBR,2020-09-20,1,6,79,1.0,1,protests,6,medium
GBR,2020-09-21,1,9,82,1.0,1,"labour_strike,protests",4,medium
GBR,2020-09-22,1,6,59,1.0,1,protests,11,high
GBR,2020-09-23,1,6,61,1.0,1,"labour_strike,protests",5,medium
GBR,2020-09-24,1,6,61,1.0,1,"labour_strike,protests",8,medium
GBR,2020-09-25,1,10,54,0.994,1,protests,4,medium
GBR,2020-09-26,1,6,76,0.994,1,protests,22,high
GBR,2020-09-27,1,6,32,0.994,1,protests,12,high
GBR,2020-09-28,1,10,12,0.867,1,"labour_strike,protests",9,medium
GBR,2020-09-29,1,6,16,0.947,1,protests,9,medium
GBR,2020-09-30,1,4,12,0.947,1,protests,2,low
GBR,2020-10-01,1,6,30,0.947,1,protests,11,high
GBR,2020-10-02,1,4,20,0.94,1,"labour_strike,protests",10,high
GBR,2020-10-03,1,10,26,0.94,1,protests,7,medium
GBR,2020-10-04,1,4,21,0.94,1,"labour_strike,protests",8,medium
GBR,2020-10-05,1,5,24,0.94,1,"labour_strike,protests",4,medium
GBR,2020-10-06,1,5,22,0.94,1,"labour_strike,protests",6,medium
GBR,2020-10-07,1,3,4,0.92,0,"labour_strike,protests",7,medium
GBR,2020-10-08,1,6,7,0.807,1,"labour_strike,protests",4,medium
GBR,2020-10-09,1,15,38,0.987,1,"labour_strike,protests",9,medium
GBR,2020-10-10,1,7,28,0.987,1,"labour_strike,protests",12,high
GBR,2020-10-11,1,11,38,0.987,1,"labour_strike,protests",7,medium
GBR,2020-10-12,1,8,34,0.987,1,"labour_strike,protests",8,medium
GBR,2020-10-13,1,2,2,0.928,0,labour_strike,3,medium
GBR,2020-10-14,1,4,4,0.727,0,"labour_strike,protests",6,medium
GBR,2020-10-15,1,2,3,0.943,1,protests,1,low
GBR,2020-10-16,1,1,30,0.977,1,protests,1,low
GBR,2020-10-17,1,6,38,0.977,1,"labour_strike,protests",10,high
GBR,2020-10-18,1,12,65,0.977,1,"labour_strike,protests",5,medium
GBR,2020-10-19,1,4,55,0.977,1,"labour_strike,protests",11,high
GBR,2020-10-20,1,3,53,0.977,1,"labour_strike,protests",3,medium
GBR,2020-10-21,1,7,57,0.977,1,"labour_strike,protests",3,medium
GBR,2020-10-22,1,5,55,0.977,1,"labour_strike,protests",2,low
GBR,2020-10-23,1,5,55,0.977,1,"labour_strike,protests",6,medium
GBR,2020-10-24,1,5,57,0.977,1,"labour_strike,protests",12,high
GBR,2020-10-25,1,5,55,0.977,1,"labour_strike,protests",6,medium
GBR,2020-10-27,1,5,6,0.913,1,"labour_strike,protests",6,medium
GBR,2020-10-28,1,3,4,0.913,1,labour_strike,3,medium
GBR,2020-10-29,1,7,8,0.976,1,"labour_strike,protests",5,medium
GBR,2020-10-30,1,1,2,0.913,1,labour_strike,3,medium
GBR,2020-11-01,1,6,9,0.991,1,"labour_strike,protests",4,medium
GBR,2020-11-02,1,5,13,0.991,1,"labour_strike,protests",5,medium
GBR,2020-11-03,1,1,2,0.913,1,labour_strike,3,medium
GBR,2020-11-04,1,1,2,0.913,1,labour_strike,1,low
GBR,2020-11-05,1,8,22,0.968,1,"labour_strike,protests",3,medium
GBR,2020-11-06,1,6,19,0.968,1,"labour_strike,protests",4,medium
GBR,2020-11-08,1,5,19,0.968,1,"labour_strike,protests",1,low
GBR,2020-11-09,1,2,14,0.968,1,protests,4,medium
GBR,2020-11-10,0,0,0,0.0,0,,2,low
GBR,2020-11-11,1,4,12,0.7,1,protests,5,medium
GBR,2020-11-12,1,4,10,0.7,1,protests,7,medium
GBR,2020-11-14,1,6,7,0.881,1,protests,2,low
GBR,2020-11-15,1,1,2,0.84,1,protests,6,medium
GBR,2020-11-16,1,3,5,0.826,0,labour_strike,1,low
GBR,2020-11-17,1,4,6,0.826,0,labour_strike,6,medium
GBR,2020-11-19,1,2,2,0.72,1,protests,3,medium
GBR,2020-11-22,0,0,0,0.0,0,,2,low
GBR,2020-11-23,1,6,6,0.7,1,protests,8,medium
GBR,2020-11-27,1,6,40,0.989,1,"labour_strike,protests",2,low
GBR,2020-11-28,1,4,38,0.989,1,"labour_strike,protests",12,high
GBR,2020-11-29,1,8,42,0.989,1,"labour_strike,protests",8,medium
GBR,2020-11-30,1,2,4,0.815,0,labour_strike,8,medium
GBR,2020-12-01,1,4,4,0.908,0,labour_strike,3,medium
GEO,2020-05-05,0,0,0,0.0,0,,1,low
GEO,2020-05-07,1,1,3,0.972,1,protests,2,low
GEO,2020-05-09,0,0,0,0.0,0,,1,low
GEO,2020-05-11,1,1,1,0.6,1,protests,1,low
GEO,2020-05-16,1,2,5,0.9,1,protests,3,medium
GEO,2020-05-17,0,0,0,0.0,0,,2,low
GEO,2020-05-29,1,2,207,1.0,1,protests,3,medium
GEO,2020-05-30,1,2,207,1.0,1,protests,16,high
GEO,2020-05-31,1,2,207,1.0,1,protests,8,medium
GEO,2020-06-01,1,2,207,1.0,1,protests,12,high
GEO,2020-06-02,1,6,211,1.0,1,protests,14,high
GEO,2020-06-03,1,2,207,1.0,1,protests,11,high
GEO,2020-06-04,1,4,211,1.0,1,protests,9,medium
GEO,2020-06-05,1,2,207,1.0,1,protests,7,medium
GEO,2020-06-06,1,2,207,1.0,1,protests,5,medium
GEO,2020-06-07,1,2,207,1.0,1,protests,3,medium
GEO,2020-06-08,1,2,207,1.0,1,protests,2,low
GEO,2020-06-09,1,1,119,1.0,1,protests,4,medium
GEO,2020-06-10,1,1,119,1.0,1,protests,4,medium
GEO,2020-06-12,1,2,135,1.0,1,protests,2,low
GEO,2020-06-13,1,4,137,1.0,1,protests,5,medium
GEO,2020-06-14,1,2,135,1.0,1,protests,11,high
GEO,2020-06-15,1,1,119,1.0,1,protests,10,high
GEO,2020-06-16,0,0,0,0.0,0,,4,medium
GEO,2020-06-18,1,4,10,0.706,1,"labour_strike,protests",4,medium
GEO,2020-06-19,1,5,7,0.972,1,protests,3,medium
GEO,2020-06-20,1,3,7,0.972,1,protests,3,medium
GEO,2020-06-21,1,1,3,0.972,1,protests,2,low
GEO,2020-06-22,0,0,0,0.0,0,,1,low
GEO,2020-06-25,1,2,2,0.658,1,protests,2,low
GEO,2020-06-27,1,2,4,0.927,1,protests,1,low
GEO,2020-06-29,0,0,0,0.0,0,,2,low
GEO,2020-07-02,0,0,0,0.0,0,,1,low
GEO,2020-07-05,1,2,6,0.9,1,protests,3,medium
GEO,2020-07-06,0,0,0,0.0,0,,2,low
GEO,2020-07-08,0,0,0,0.0,0,,1,low
GEO,2020-07-10,0,0,0,0.0,0,,1,low
GEO,2020-07-11,1,2,2,0.852,0,protests,2,low
GEO,2020-07-12,0,0,0,0.0,0,,1,low
GEO,2020-07-15,0,0,0,0.0,0,,1,low
GEO,2020-07-18,1,2,2,0.74,0,protests,1,low
GEO,2020-07-20,0,0,0,0.0,0,,1,low
GEO,2020-07-24,1,2,2,0.8,1,protests,1,low
GEO,2020-07-31,0,0,0,0.0,0,,1,low
GEO,2020-08-02,0,0,0,0.0,0,,1,low
GEO,2020-08-03,0,0,0,0.0,0,,1,low
GEO,2020-08-05,0,0,0,0.0,0,,1,low
GEO,2020-08-15,1,1,5,0.9,0,protests,4,medium
GEO,2020-08-17,0,0,0,0.0,0,,2,low
