feature,coefficient,fold_id,event_type,horizon,model_name,target
fe__country_iso3_TUR,0.4354078775559272,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_USA,4.46684867779992,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_VNM,0.3172357365867879,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ZAF,1.9657165202858071,1,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ZWE,2.505654934302155,1,strike,7,model_lr_nolag,strike_7d
num__fx_pct_7d,-0.3076182636854815,2,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d,0.0214554759534358,2,strike,7,model_lr_nolag,strike_7d
num__fx_pct_90d,0.2051660139496029,2,strike,7,model_lr_nolag,strike_7d
num__fx_vol_7d,-0.0116954495563336,2,strike,7,model_lr_nolag,strike_7d
num__fx_vol_30d,-0.0167292335340549,2,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_14d,0.0633428443840063,2,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d_z,0.0796717920404909,2,strike,7,model_lr_nolag,strike_7d
num__fx_vol_30d_z,-0.0923616810953702,2,strike,7,model_lr_nolag,strike_7d
num__copper_pct_30d,0.0527389524193781,2,strike,7,model_lr_nolag,strike_7d
num__copper_pct_90d,-0.0357230428438791,2,strike,7,model_lr_nolag,strike_7d
num__copper_vol_30d,-0.037931874901761,2,strike,7,model_lr_nolag,strike_7d
num__gold_pct_30d,-0.0355040623407965,2,strike,7,model_lr_nolag,strike_7d
num__gold_vol_30d,0.1100671663943151,2,strike,7,model_lr_nolag,strike_7d
num__platinum_pct_30d,0.1012161998377605,2,strike,7,model_lr_nolag,strike_7d
num__silver_pct_30d,-0.0846743388867369,2,strike,7,model_lr_nolag,strike_7d
num__natgas_pct_30d,-0.1010839558695603,2,strike,7,model_lr_nolag,strike_7d
num__vix_pct_30d,-0.0689943574476183,2,strike,7,model_lr_nolag,strike_7d
num__vix_7d_ma,-0.0547852113632354,2,strike,7,model_lr_nolag,strike_7d
num__dxy_level,0.0658942333732906,2,strike,7,model_lr_nolag,strike_7d
num__dxy_pct_30d,-0.1377384045459922,2,strike,7,model_lr_nolag,strike_7d
num__dxy_vol_30d,-0.0052735929392719,2,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_lag30d,-0.0240561017472859,2,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_lag60d,0.0303464730567116,2,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_lag90d,0.045363618442867,2,strike,7,model_lr_nolag,strike_7d
num__vix_pct_30d_lag30d,-0.0373481117678853,2,strike,7,model_lr_nolag,strike_7d
num__vix_pct_30d_lag60d,-0.0441997999449441,2,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d_lag30d,0.0183654845409938,2,strike,7,model_lr_nolag,strike_7d
num__fx_pct_30d_lag60d,0.2649545945725257,2,strike,7,model_lr_nolag,strike_7d
num__gdp_growth,0.0470618945310963,2,strike,7,model_lr_nolag,strike_7d
num__inflation_cpi_yoy,-0.2152896861980038,2,strike,7,model_lr_nolag,strike_7d
num__inflation_cpi_yoy_z,-0.0915963052557904,2,strike,7,model_lr_nolag,strike_7d
num__unemployment_youth,0.4506112448486207,2,strike,7,model_lr_nolag,strike_7d
num__unemployment_rate_z,0.0788191593248545,2,strike,7,model_lr_nolag,strike_7d
num__political_stability_est,0.0477257488781295,2,strike,7,model_lr_nolag,strike_7d
num__voice_accountability_est,0.1709837851306259,2,strike,7,model_lr_nolag,strike_7d
num__government_effectiveness_est,0.613799959741007,2,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_x_inflation,-0.0238268078947299,2,strike,7,model_lr_nolag,strike_7d
num__food_cpi_inflation,-0.0815875355576931,2,strike,7,model_lr_nolag,strike_7d
num__food_cpi_inflation_z,-0.0215137431890732,2,strike,7,model_lr_nolag,strike_7d
num__energy_cpi_inflation,0.1941927820813632,2,strike,7,model_lr_nolag,strike_7d
num__energy_cpi_inflation_z,0.029888246455417,2,strike,7,model_lr_nolag,strike_7d
num__gini_coef,-0.0802058541323888,2,strike,7,model_lr_nolag,strike_7d
num__fx_trend_consistent,0.0284839875691008,2,strike,7,model_lr_nolag,strike_7d
num__inflation_accel,0.0354790356199941,2,strike,7,model_lr_nolag,strike_7d
num__copper_pct_30d_x_copper_prod,-0.1518805474521503,2,strike,7,model_lr_nolag,strike_7d
num__gold_pct_30d_x_gold_prod,0.0636558825642868,2,strike,7,model_lr_nolag,strike_7d
num__platinum_pct_30d_x_plat_prod,-0.0202975437023708,2,strike,7,model_lr_nolag,strike_7d
num__oil_brent_pct_30d_x_net_importer,-0.0331197187532721,2,strike,7,model_lr_nolag,strike_7d
num__month_sin,0.0298940306706039,2,strike,7,model_lr_nolag,strike_7d
num__month_cos,0.1198019940075039,2,strike,7,model_lr_nolag,strike_7d
num__fao_food_index_yoy_above90,-0.0429259838121857,2,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_above90,-0.2190005770832579,2,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_lag1m,0.3031100440508855,2,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_lag3m,-0.1292218756993431,2,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_index_yoy_lag6m,-0.0122233931412358,2,strike,7,model_lr_nolag,strike_7d
num__fao_food_index_yoy_lag3m,-0.1162265564979411,2,strike,7,model_lr_nolag,strike_7d
num__fao_food_index_yoy_lag6m,0.010075888167104,2,strike,7,model_lr_nolag,strike_7d
num__fao_cereals_yoy_x_instability,-0.0673966022473115,2,strike,7,model_lr_nolag,strike_7d
num__fao_food_yoy_x_youth_unemp,-0.0733292563665117,2,strike,7,model_lr_nolag,strike_7d
num__gta_harmful_events,-0.0546842870811109,2,strike,7,model_lr_nolag,strike_7d
num__gta_harmful_events_z,0.011742809899857,2,strike,7,model_lr_nolag,strike_7d
num__gta_liberalising_events,0.0049016242699471,2,strike,7,model_lr_nolag,strike_7d
num__gta_liberalising_events_z,0.0133322005132748,2,strike,7,model_lr_nolag,strike_7d
num__gta_30d_count,0.0825737421149543,2,strike,7,model_lr_nolag,strike_7d
num__gta_30d_count_z,-0.1334963765423561,2,strike,7,model_lr_nolag,strike_7d
num__gta_90d_count,-0.0609525092151026,2,strike,7,model_lr_nolag,strike_7d
num__gta_90d_count_z,0.0510385300741594,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_AUS,2.404452062439158,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_BOL,-1.316379464878779,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_BRA,-0.0207504589090595,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_CAN,3.2249751943344984,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_CHL,0.1110304412148998,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_CHN,0.913845921477781,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_DEU,0.6940611451054582,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ESP,-1.05833241543152,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_FRA,0.6236076608376121,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_GBR,4.895998041830305,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_GRC,-1.125661671501795,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_HUN,-1.2858642517848458,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_IDN,-0.3038517328800468,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_IND,5.810854918660877,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_IRL,1.4897958964503486,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ITA,-0.8854317384854862,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_JPN,-2.6410906285442994,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_KEN,1.761485232273388,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_KOR,1.5933760909902446,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_LAO,-3.721305913555584,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MAR,-1.4739321274796715,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MEX,0.8746698826983644,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MOZ,-1.745330569176734,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_MYS,-0.4471370868205473,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_NAM,-2.744932681946814,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_NLD,-1.311182450339741,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_NOR,-1.986644695215635,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_PER,-0.1449419877006895,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_PHL,1.8269777302113228,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_POL,-2.6460249883650944,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_PRT,-0.6768283345220896,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_SWE,-2.702963082803969,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_THA,0.4848776661080779,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_TUR,0.5893724696590469,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_USA,5.5157480178959695,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_VNM,0.2801545343133405,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ZAF,2.3770900466837346,2,strike,7,model_lr_nolag,strike_7d
fe__country_iso3_ZWE,3.206603876295943,2,strike,7,model_lr_nolag,strike_7d
