country_iso3,date,cpi_yoy,cpi_mom,unemployment_rate,unemployment_sa,earnings_monthly
KOS,2024-04-01,2.323076923076923,-0.12272727272727274,10.537,,
KOS,2024-05-01,2.2800000000000002,-0.035833333333333356,10.537,,
KOS,2024-06-01,2.2476923076923074,0.021666666666666667,10.537,,
KOS,2024-07-01,2.0053846153846155,0.24615384615384614,10.758,,
KOS,2024-08-01,1.4223076923076923,0.16899999999999998,10.758,,
KOS,2024-09-01,0.6107692307692307,-0.34833333333333333,10.758,,
KOS,2024-10-01,0.47230769230769226,0.13599999999999998,11.266,,
KOS,2024-11-01,0.6123076923076923,0.20181818181818184,11.266,,
KOS,2024-12-01,0.7638461538461538,0.535,11.266,,
KOS,2025-01-01,1.18,0.6146153846153847,11.266,,
KOS,2025-02-01,1.5323076923076924,0.33916666666666667,11.266,,
KOS,2025-03-01,2.4476923076923076,0.786923076923077,11.266,,
KOS,2025-04-01,2.6392307692307693,0.08083333333333333,11.266,,
KOS,2025-05-01,3.020769230769231,0.36333333333333334,11.266,,
KOS,2025-06-01,3.623846153846154,0.6053846153846154,11.266,,
KOS,2025-07-01,3.5576923076923075,0.18916666666666668,11.266,,
KOS,2025-08-01,3.6107692307692307,0.2209090909090909,11.266,,
KOS,2025-09-01,3.86,-0.07230769230769231,11.266,,
KOS,2025-10-01,4.524615384615385,0.7991666666666667,11.266,,
KOS,2025-11-01,4.531538461538462,0.21000000000000005,11.266,,
KOS,2025-12-01,4.576923076923077,0.6272727272727273,11.266,,
KWT,2017-01-01,2.4883333333333333,-0.023333333333333334,,,
KWT,2017-02-01,2.495,0.076,,,
KWT,2017-03-01,2.0184615384615383,-0.10916666666666668,,,
KWT,2017-04-01,2.1361538461538463,0.15099999999999997,,,
KWT,2017-05-01,2.7415384615384615,0.787,,,
KWT,2017-06-01,2.6392307692307693,0.46166666666666667,,,
KWT,2017-07-01,2.5138461538461536,-0.089,,,
KWT,2017-08-01,2.4423076923076925,0.07285714285714286,,,
KWT,2017-09-01,1.9092307692307693,0.655,,,
KWT,2017-10-01,2.243846153846154,0.42625,,,
KWT,2017-11-01,2.453076923076923,0.255,,,
KWT,2017-12-01,1.9476923076923076,-0.072,,,
KWT,2018-01-01,1.9584615384615385,-0.01100000000000001,,,
KWT,2018-02-01,1.9546153846153846,0.03555555555555556,,,
KWT,2018-03-01,2.3669230769230767,0.35090909090909084,,,
KWT,2018-04-01,2.9861538461538464,1.1424999999999998,,,
KWT,2018-05-01,2.5100000000000002,0.20222222222222222,,,
KWT,2018-06-01,2.5007692307692304,0.4608333333333334,,,
KWT,2018-07-01,2.686923076923077,0.17,,,
KWT,2018-08-01,2.707692307692308,0.1025,,,
KWT,2018-09-01,2.125384615384615,0.038,,,
KWT,2018-10-01,1.9515384615384617,0.17142857142857143,,,
KWT,2018-11-01,1.8853846153846154,0.028333333333333335,,,
KWT,2018-12-01,2.2315384615384612,0.41333333333333333,,,
KWT,2019-01-01,2.486666666666667,0.06444444444444446,,,
KWT,2019-02-01,2.3576923076923078,0.14,,,
KWT,2019-03-01,2.0753846153846154,0.06125000000000002,,,
KWT,2019-04-01,1.333076923076923,-0.044285714285714296,,,
KWT,2019-05-01,1.3653846153846154,0.28,,,
KWT,2019-06-01,1.893846153846154,1.0291666666666666,,,
KWT,2019-07-01,1.9846153846153847,0.4466666666666666,,,
KWT,2019-08-01,2.106923076923077,0.26555555555555554,,,
KWT,2019-09-01,2.4815384615384612,0.513,,,
KWT,2019-10-01,2.393076923076923,0.01333333333333333,,,
KWT,2019-11-01,2.462307692307692,0.17833333333333332,,,
KWT,2019-12-01,2.3638461538461537,0.2058333333333333,,,
KWT,2020-01-01,2.3884615384615384,0.15166666666666667,,,
KWT,2020-02-01,2.386923076923077,0.1388888888888889,,,
KWT,2020-03-01,2.513076923076923,0.21100000000000002,,,
KWT,2020-04-01,2.7346153846153842,0.27666666666666667,,,
KWT,2020-05-01,2.7953846153846156,0.3775,,,
KWT,2020-06-01,2.2983333333333333,0.40444444444444444,,,
KWT,2020-07-01,2.4358333333333335,0.53625,,,
KWT,2020-08-01,2.6416666666666666,0.6871428571428572,,,
KWT,2020-09-01,1.8683333333333334,-0.42700000000000016,,,
KWT,2020-10-01,2.3491666666666666,0.7025,,,
KWT,2020-11-01,2.484166666666667,0.4266666666666667,,,
KWT,2020-12-01,3.039090909090909,0.6544444444444444,,,
KWT,2021-01-01,3.100909090909091,0.19375,,,
KWT,2021-02-01,3.119090909090909,0.23833333333333337,,,
KWT,2021-03-01,2.7361538461538464,0.331,,,
KWT,2021-04-01,2.5053846153846155,-0.04888888888888887,,,
KWT,2021-05-01,2.7533333333333334,0.43000000000000005,,,
KWT,2021-06-01,2.9466666666666668,0.588,,,
KWT,2021-07-01,2.799166666666667,0.37714285714285717,,,
KWT,2021-08-01,2.5275000000000003,0.28833333333333333,,,
KWT,2021-09-01,5.0725,2.21,,,
KWT,2021-10-01,4.84,0.32666666666666666,,,
KWT,2021-11-01,4.8925,0.318,,,
KWT,2021-12-01,4.940833333333333,0.5881818181818181,,,
KWT,2022-01-01,4.926666666666667,0.19285714285714287,,,
KWT,2022-02-01,4.996666666666667,0.3171428571428571,,,
KWT,2022-03-01,5.019166666666666,0.4,,,
KWT,2022-04-01,5.255833333333333,0.275,,,
KWT,2022-05-01,5.119166666666667,0.20777777777777778,,,
KWT,2022-06-01,4.988333333333333,0.434,,,
KWT,2022-07-01,4.486923076923077,0.15000000000000002,,,
KWT,2022-08-01,4.424615384615385,0.15666666666666665,,,
KWT,2022-09-01,2.6846153846153844,0.3358333333333334,,,
KWT,2022-10-01,2.7,0.3477777777777778,,,
KWT,2022-11-01,2.62,0.27,,,
KWT,2022-12-01,2.8230769230769233,0.6953846153846153,,,
KWT,2023-01-01,2.9084615384615384,0.3471428571428571,,,
KWT,2023-02-01,2.9130769230769236,0.231,,,
KWT,2023-03-01,3.1576923076923076,0.5575,,,
KWT,2023-04-01,3.1115384615384616,0.22428571428571425,,,
KWT,2023-05-01,3.088461538461538,0.26499999999999996,,,
KWT,2023-06-01,3.166153846153846,0.4475,,,
KWT,2023-07-01,3.126923076923077,0.136,,,
KWT,2023-08-01,3.160769230769231,0.19714285714285712,,,
KWT,2023-09-01,3.1876923076923074,0.3972727272727273,,,
KWT,2023-10-01,3.2584615384615385,0.50375,,,
KWT,2023-11-01,3.2476923076923074,0.29,,,
KWT,2023-12-01,2.94,0.4283333333333333,,,
KWT,2024-01-01,2.930769230769231,0.2577777777777778,,,
KWT,2024-02-01,2.9130769230769227,0.3416666666666666,,,
KWT,2024-03-01,2.823846153846154,0.5036363636363637,,,
KWT,2024-04-01,2.9215384615384616,0.35,,,
KWT,2024-05-01,2.8953846153846152,0.215,,,
KWT,2024-06-01,2.7638461538461536,0.33636363636363636,,,
KWT,2024-07-01,2.8515384615384614,0.1988888888888889,,,
KWT,2024-08-01,2.852307692307692,0.19571428571428573,,,
KWT,2024-09-01,2.6507692307692308,0.14666666666666667,,,
KWT,2024-10-01,2.436923076923077,0.21333333333333335,,,
KWT,2024-11-01,2.4092307692307693,0.27999999999999997,,,
KWT,2024-12-01,2.4099999999999997,0.47363636363636363,,,
KWT,2025-01-01,2.3546153846153848,0.18222222222222223,,,
KWT,2025-02-01,2.37,0.31999999999999995,,,
KWT,2025-03-01,2.19,0.325,,,
KWT,2025-04-01,2.3108333333333335,0.35000000000000003,,,
KWT,2025-05-01,2.3125,0.215,,,
KWT,2025-06-01,2.059230769230769,0.274,,,
KWT,2025-07-01,2.0646153846153847,0.2642857142857143,,,
KWT,2025-08-01,1.973076923076923,0.044000000000000004,,,
KWT,2025-09-01,2.0946153846153845,0.3655555555555556,,,
KWT,2025-10-01,2.063076923076923,0.29666666666666663,,,
KWT,2025-11-01,2.063076923076923,0.29666666666666663,,,
KWT,2025-12-01,2.063076923076923,0.29666666666666663,,,
LAO,2017-01-01,1.1515384615384616,-0.06333333333333334,,,
LAO,2017-02-01,0.9861538461538462,-0.024166666666666673,,,
LAO,2017-03-01,1.0892307692307692,0.11833333333333335,,,
LAO,2017-04-01,1.0738461538461537,0.13454545454545455,,,
LAO,2017-05-01,0.9353846153846154,0.08545454545454545,,,
LAO,2017-06-01,0.7453846153846153,0.04333333333333333,,,
LAO,2017-07-01,0.6076923076923078,0.0071428571428571435,,,
LAO,2017-08-01,0.7161538461538461,0.1769230769230769,,,
LAO,2017-09-01,0.8346153846153845,0.19384615384615383,,,
LAO,2017-10-01,1.04,0.24846153846153846,,,
LAO,2017-11-01,1.0876923076923077,0.1507692307692308,,,
LAO,2017-12-01,1.1292307692307693,0.09999999999999999,,,
LAO,2018-01-01,1.3907692307692305,0.2409090909090909,,,
LAO,2018-02-01,1.7361538461538462,0.37363636363636366,,,
LAO,2018-03-01,1.7838461538461539,0.15307692307692308,,,
LAO,2018-04-01,1.8599999999999999,0.2218181818181818,,,
LAO,2018-05-01,1.920769230769231,0.1527272727272727,,,
LAO,2018-06-01,2.046923076923077,0.17416666666666666,,,
LAO,2018-07-01,2.1653846153846157,0.155,,,
LAO,2018-08-01,2.11,0.12076923076923077,,,
LAO,2018-09-01,2.2184615384615385,0.30153846153846153,,,
LAO,2018-10-01,1.8553846153846154,-0.11416666666666668,,,
LAO,2018-11-01,1.8015384615384618,0.11545454545454546,,,
LAO,2018-12-01,1.54,-0.19000000000000003,,,
LAO,2019-01-01,1.6153846153846154,0.28,,,
LAO,2019-02-01,1.5284615384615385,0.25166666666666665,,,
LAO,2019-03-01,1.5915384615384616,0.235,,,
LAO,2019-04-01,1.830769230769231,0.4583333333333333,,,
LAO,2019-05-01,1.9576923076923076,0.2569230769230769,,,
LAO,2019-06-01,1.9284615384615384,0.13230769230769232,,,
LAO,2019-07-01,2.164615384615385,0.34923076923076923,,,
LAO,2019-08-01,2.52,0.47,,,
LAO,2019-09-01,2.89,0.66,,,
LAO,2019-10-01,3.350769230769231,0.33384615384615385,,,
LAO,2019-11-01,3.506923076923077,0.2423076923076923,,,
LAO,2019-12-01,4.03,0.3453846153846154,,,
LAO,2020-01-01,4.364615384615385,0.5938461538461538,,,
LAO,2020-02-01,4.361538461538462,0.23769230769230767,,,
LAO,2020-03-01,4.2384615384615385,0.09461538461538462,,,
LAO,2020-04-01,3.0784615384615384,-0.7015384615384614,,,
LAO,2020-05-01,2.9353846153846157,0.12333333333333334,,,
LAO,2020-06-01,3.177692307692308,0.4066666666666667,,,
LAO,2020-07-01,3.357692307692308,0.52,,,
LAO,2020-08-01,4.095384615384615,1.193846153846154,,,
LAO,2020-09-01,3.4676923076923076,0.06846153846153848,,,
LAO,2020-10-01,3.082307692307692,-0.03461538461538461,,,
LAO,2020-11-01,2.896153846153846,0.07166666666666667,,,
LAO,2020-12-01,2.8784615384615386,0.3566666666666667,,,
LAO,2021-01-01,2.3853846153846154,0.12076923076923075,,,
LAO,2021-02-01,2.1376923076923076,-4.270088556250602e-18,,,
LAO,2021-03-01,2.3784615384615386,0.36250000000000004,,,
LAO,2021-04-01,3.6876923076923074,0.5515384615384615,,,
LAO,2021-05-01,3.753076923076923,0.2533333333333333,,,
LAO,2021-06-01,3.775384615384615,0.3992307692307693,,,
LAO,2021-07-01,4.394615384615385,1.1207692307692307,,,
LAO,2021-08-01,3.8815384615384616,0.6823076923076923,,,
LAO,2021-09-01,4.151538461538461,0.3541666666666667,,,
LAO,2021-10-01,4.718461538461538,0.5007692307692307,,,
LAO,2021-11-01,5.223076923076923,0.5346153846153846,,,
LAO,2021-12-01,5.443076923076924,0.5808333333333333,,,
LAO,2022-01-01,5.882307692307692,0.5323076923076923,,,
LAO,2022-02-01,6.501538461538461,0.58,,,
LAO,2022-03-01,7.779230769230769,1.5130769230769232,,,
LAO,2022-04-01,9.121538461538462,1.7369230769230768,,,
LAO,2022-05-01,11.416153846153845,2.206153846153846,,,
LAO,2022-06-01,21.598461538461535,9.445384615384615,,,
LAO,2022-07-01,22.47923076923077,1.9015384615384614,,,
LAO,2022-08-01,24.138461538461538,2.066153846153846,,,
LAO,2022-09-01,26.968461538461536,2.5546153846153845,,,
LAO,2022-10-01,28.685384615384613,1.8638461538461537,,,
LAO,2022-11-01,29.38923076923077,1.126923076923077,,,
LAO,2022-12-01,29.615384615384617,0.7453846153846153,,,
LAO,2023-01-01,30.807692307692307,1.4830769230769232,,,
LAO,2023-02-01,31.255384615384614,0.9192307692307692,,,
LAO,2023-03-01,30.693846153846152,1.0938461538461537,,,
LAO,2023-04-01,29.792307692307695,1.0284615384615383,,,
LAO,2023-05-01,29.236923076923077,1.7576923076923079,,,
LAO,2023-06-01,20.18846153846154,1.786923076923077,,,
LAO,2023-07-01,20.52153846153846,2.1976923076923076,,,
LAO,2023-08-01,20.393076923076926,2.0215384615384617,,,
LAO,2023-09-01,21.28076923076923,3.3430769230769233,,,
LAO,2023-10-01,22.213846153846152,2.664615384615385,,,
LAO,2023-11-01,22.893076923076926,1.6923076923076923,,,
LAO,2023-12-01,23.24769230769231,1.0238461538461539,,,
LAO,2024-01-01,22.79,1.093076923076923,,,
LAO,2024-02-01,24.084615384615386,1.9807692307692308,,,
LAO,2024-03-01,24.946153846153848,1.7892307692307694,,,
LAO,2024-04-01,25.95923076923077,1.8376923076923077,,,
LAO,2024-05-01,26.423846153846153,2.1123076923076924,,,
LAO,2024-06-01,27.334615384615386,2.5107692307692306,,,
LAO,2024-07-01,27.893076923076926,2.6561538461538463,,,
LAO,2024-08-01,26.65615384615385,1.036153846153846,,,
LAO,2024-09-01,24.36230769230769,1.5933333333333335,,,
LAO,2024-10-01,22.193076923076923,0.8938461538461537,,,
LAO,2024-11-01,19.824615384615388,-0.2623076923076923,,,
LAO,2024-12-01,18.405384615384616,-0.14,,,
LAO,2025-01-01,17.542307692307695,0.4041666666666666,,,
LAO,2025-02-01,15.721538461538461,0.39923076923076917,,,
LAO,2025-03-01,14.622307692307693,0.8023076923076923,,,
LAO,2025-04-01,13.71923076923077,1.1533333333333333,,,
LAO,2025-05-01,12.00076923076923,0.6166666666666667,,,
LAO,2025-06-01,10.278461538461539,0.9576923076923076,,,
LAO,2025-07-01,7.946923076923077,0.5358333333333333,,,
LAO,2025-08-01,7.417692307692308,0.533076923076923,,,
LAO,2025-09-01,7.549230769230769,1.580769230769231,,,
LAO,2025-10-01,8.356923076923078,1.5969230769230767,,,
LAO,2025-11-01,8.897692307692308,0.2169230769230769,,,
LAO,2025-12-01,8.897692307692308,0.2169230769230769,,,
LBN,2017-01-01,3.4038461538461537,-0.7876923076923076,,,
LBN,2017-02-01,3.284615384615385,0.75,,,
LBN,2017-03-01,4.056923076923077,1.3176923076923077,,,
LBN,2017-04-01,3.973076923076923,0.5081818181818182,,,
LBN,2017-05-01,4.11,0.24416666666666667,,,
LBN,2017-06-01,3.3307692307692305,-0.22384615384615383,,,
LBN,2017-07-01,3.54,0.24416666666666667,,,
LBN,2017-08-01,5.018461538461538,0.5716666666666667,,,
LBN,2017-09-01,4.036923076923077,0.4084615384615385,,,
LBN,2017-10-01,3.0100000000000002,2.0953846153846154,,,
LBN,2017-11-01,4.973846153846154,2.266923076923077,,,
LBN,2017-12-01,5.304615384615384,0.596,,,
LBN,2018-01-01,6.071538461538461,-0.20909090909090916,,,
LBN,2018-02-01,5.4338461538461535,0.05846153846153846,,,
LBN,2018-03-01,5.473846153846154,1.3423076923076922,,,
LBN,2018-04-01,5.5346153846153845,0.5845454545454545,,,
LBN,2018-05-01,5.833846153846154,0.5441666666666666,,,
LBN,2018-06-01,6.63,0.5399999999999999,,,
LBN,2018-07-01,5.899230769230769,-0.3925,,,
LBN,2018-08-01,5.384615384615385,0.031000000000000007,,,
LBN,2018-09-01,5.63,0.7063636363636364,,,
LBN,2018-10-01,5.63,1.2507692307692309,,,
LBN,2018-11-01,4.771538461538461,1.8690000000000002,,,
LBN,2018-12-01,3.8861538461538463,-0.3775,,,
LBN,2019-01-01,3.212307692307692,-0.9672727272727273,,,
LBN,2019-02-01,3.0684615384615386,-0.07999999999999997,,,
LBN,2019-03-01,3.917692307692308,2.605454545454546,,,
LBN,2019-04-01,4.1292307692307695,0.8,,,
LBN,2019-05-01,3.816153846153846,0.2366666666666667,,,
LBN,2019-06-01,2.8484615384615384,-0.5809090909090909,,,
LBN,2019-07-01,2.8776923076923078,-0.4436363636363636,,,
LBN,2019-08-01,2.6015384615384614,-0.2245454545454545,,,
LBN,2019-09-01,2.6769230769230767,0.725,,,
LBN,2019-10-01,4.5115384615384615,2.231,,,
LBN,2019-11-01,6.032307692307692,3.1841666666666666,,,
LBN,2019-12-01,9.328461538461537,3.186363636363636,,,
LBN,2020-01-01,12.400769230769232,1.9933333333333334,,,
LBN,2020-02-01,14.475384615384616,1.7816666666666665,,,
LBN,2020-03-01,21.456923076923076,8.34,,,
LBN,2020-04-01,73.24692307692308,44.40833333333333,,,
LBN,2020-05-01,98.16692307692308,12.8925,,,
LBN,2020-06-01,169.22615384615386,30.98923076923077,,,
LBN,2020-07-01,225.14076923076922,16.801666666666666,,,
LBN,2020-08-01,241.70538461538462,3.9483333333333337,,,
LBN,2020-09-01,256.4230769230769,4.673076923076923,,,
LBN,2020-10-01,272.3969230769231,5.955384615384616,,,
LBN,2020-11-01,263.6461538461539,1.1958333333333333,,,
LBN,2020-12-01,276.7676923076923,7.946666666666666,,,
LBN,2021-01-01,279.8053846153846,3.1041666666666665,,,
LBN,2021-02-01,287.6323076923077,4.4991666666666665,,,
LBN,2021-03-01,303.31307692307695,11.553846153846154,,,
LBN,2021-04-01,196.9569230769231,9.154166666666667,,,
LBN,2021-05-01,179.58153846153846,7.579999999999999,,,
LBN,2021-06-01,126.31076923076922,8.944615384615386,,,
LBN,2021-07-01,143.14153846153846,29.28,,,
LBN,2021-08-01,160.96692307692308,10.845,,,
LBN,2021-09-01,164.5746153846154,5.621538461538462,,,
LBN,2021-10-01,192.98692307692306,16.841538461538462,,,
LBN,2021-11-01,230.3946153846154,13.463333333333333,,,
LBN,2021-12-01,252.87461538461537,15.740833333333333,,,
LBN,2022-01-01,278.2761538461538,11.146666666666667,,,
LBN,2022-02-01,248.8153846153846,-3.4323076923076923,,,
LBN,2022-03-01,229.49076923076925,5.491666666666667,,,
LBN,2022-04-01,223.07615384615383,7.21,,,
LBN,2022-05-01,228.05846153846156,9.101666666666667,,,
LBN,2022-06-01,221.05923076923077,7.059230769230769,,,
LBN,2022-07-01,172.69,11.678333333333333,,,
LBN,2022-08-01,173.03461538461536,17.411666666666665,,,
LBN,2022-09-01,182.31153846153848,9.16,,,
LBN,2022-10-01,181.8823076923077,23.624615384615385,,,
LBN,2022-11-01,163.40076923076924,5.3275,,,
LBN,2022-12-01,153.23846153846154,9.261666666666667,,,
LBN,2023-01-01,152.98692307692306,10.211666666666668,,,
LBN,2023-02-01,240.81153846153845,30.97230769230769,,,
LBN,2023-03-01,329.3992307692307,31.37846153846154,,,
LBN,2023-04-01,325.73692307692306,6.530833333333334,,,
LBN,2023-05-01,305.8361538461538,4.065,,,
LBN,2023-06-01,289.6892307692308,3.2884615384615383,,,
LBN,2023-07-01,269.74384615384616,6.239166666666666,,,
LBN,2023-08-01,227.3623076923077,0.1658333333333333,,,
LBN,2023-09-01,203.36615384615385,1.463076923076923,,,
LBN,2023-10-01,221.16846153846154,49.104615384615386,,,
LBN,2023-11-01,217.46153846153845,4.3950000000000005,,,
LBN,2023-12-01,200.5430769230769,2.084166666666667,,,
LBN,2024-01-01,184.7276923076923,3.105833333333333,,,
LBN,2024-02-01,130.51076923076923,1.1546153846153846,,,
LBN,2024-03-01,87.9546153846154,1.2523076923076923,,,
LBN,2024-04-01,81.88230769230769,1.843333333333333,,,
LBN,2024-05-01,75.94923076923077,-0.6458333333333334,,,
LBN,2024-06-01,71.49923076923076,0.02153846153846156,,,
LBN,2024-07-01,66.80153846153846,1.7691666666666663,,,
LBN,2024-08-01,67.12615384615384,0.5508333333333333,,,
LBN,2024-09-01,65.55153846153847,0.19769230769230767,,,
LBN,2024-10-01,17.386923076923075,2.0527272727272727,,,
LBN,2024-11-01,14.736153846153845,1.5658333333333332,,,
LBN,2024-12-01,17.252307692307692,4.6866666666666665,,,
LBN,2025-01-01,15.28076923076923,1.2525,,,
LBN,2025-02-01,14.013076923076921,-0.026923076923076904,,,
LBN,2025-03-01,13.0,0.3176923076923078,,,
LBN,2025-04-01,11.94923076923077,0.8954545454545456,,,
LBN,2025-05-01,13.112307692307692,0.5675,,,
LBN,2025-06-01,13.78076923076923,0.6361538461538461,,,
LBN,2025-07-01,13.043076923076923,0.9733333333333333,,,
LBN,2025-08-01,12.693076923076923,0.1758333333333333,,,
LBN,2025-09-01,13.02,0.5872727272727273,,,
LBN,2025-10-01,17.976923076923075,6.2275,,,
LBN,2025-11-01,17.11,0.7125,,,
LBN,2025-12-01,11.832307692307692,0.1683333333333333,,,
LBR,2017-01-01,14.1325,1.6708333333333334,,,
LBR,2017-02-01,13.700000000000001,-0.4509090909090909,,,
LBR,2017-03-01,15.106666666666667,1.7000000000000002,,,
LBR,2017-04-01,12.908333333333333,0.19333333333333333,,,
LBR,2017-05-01,14.574166666666668,1.42,,,
LBR,2017-06-01,12.269166666666665,3.0566666666666666,,,
LBR,2017-07-01,14.3275,2.7066666666666666,,,
LBR,2017-08-01,16.824166666666667,1.970909090909091,,,
LBR,2017-09-01,17.42833333333333,1.1241666666666668,,,
LBR,2017-10-01,16.849999999999998,1.0145454545454546,,,
LBR,2017-11-01,18.89,2.1316666666666664,,,
LBR,2017-12-01,19.590833333333332,1.6033333333333335,,,
LBR,2018-01-01,19.6325,1.6908333333333332,,,
LBR,2018-02-01,21.165833333333335,0.8849999999999999,,,
LBR,2018-03-01,20.750833333333333,1.4708333333333332,,,
LBR,2018-04-01,22.459999999999997,1.6849999999999998,,,
LBR,2018-05-01,22.305833333333336,1.21,,,
LBR,2018-06-01,25.59583333333333,5.885000000000001,,,
LBR,2018-07-01,27.58666666666667,4.348333333333334,,,
LBR,2018-08-01,28.08583333333333,2.3000000000000003,,,
LBR,2018-09-01,27.820833333333336,0.9408333333333334,,,
LBR,2018-10-01,28.385,1.4383333333333332,,,
LBR,2018-11-01,27.86583333333333,1.7258333333333333,,,
LBR,2018-12-01,28.025000000000002,1.7175,,,
LBR,2019-01-01,21.542307692307695,-1.8330769230769233,,,
LBR,2019-02-01,21.287692307692307,0.5946153846153845,,,
LBR,2019-03-01,25.910000000000004,5.305384615384615,,,
LBR,2019-04-01,23.984615384615385,0.1584615384615385,,,
LBR,2019-05-01,29.965384615384615,5.9023076923076925,,,
LBR,2019-06-01,30.23846153846154,5.661538461538461,,,
LBR,2019-07-01,30.01076923076923,3.9346153846153844,,,
LBR,2019-08-01,29.74923076923077,1.9723076923076923,,,
LBR,2019-09-01,29.837692307692308,1.0883333333333334,,,
LBR,2019-10-01,29.237692307692306,0.8446153846153847,,,
LBR,2019-11-01,24.181538461538462,-2.259230769230769,,,
LBR,2019-12-01,18.284615384615385,-3.240769230769231,,,
LBR,2020-01-01,22.133846153846154,1.2353846153846153,,,
LBR,2020-02-01,23.591538461538462,1.7261538461538461,,,
LBR,2020-03-01,17.234615384615385,-0.0969230769230769,,,
LBR,2020-04-01,16.893076923076926,-0.2684615384615385,,,
LBR,2020-05-01,12.36076923076923,2.0075,,,
LBR,2020-06-01,8.919230769230769,2.413846153846154,,,
LBR,2020-07-01,13.233846153846155,7.482307692307692,,,
LBR,2020-08-01,11.793076923076923,0.7400000000000001,,,
LBR,2020-09-01,11.155384615384616,0.5823076923076923,,,
LBR,2020-10-01,9.715384615384615,-0.4715384615384616,,,
LBR,2020-11-01,5.146923076923077,-6.974166666666666,,,
LBR,2020-12-01,8.044615384615385,-0.6916666666666668,,,
LBR,2021-01-01,7.39,0.835,,,
LBR,2021-02-01,6.592307692307693,0.9308333333333333,,,
LBR,2021-03-01,8.255384615384616,1.830909090909091,,,
LBR,2021-04-01,8.753846153846153,0.043636363636363557,,,
LBR,2021-05-01,6.608461538461539,-0.1616666666666667,,,
LBR,2021-06-01,5.729230769230769,1.7149999999999999,,,
LBR,2021-07-01,4.1753846153846155,6.1376923076923084,,,
LBR,2021-08-01,4.362307692307692,0.9900000000000001,,,
LBR,2021-09-01,4.297692307692308,0.6558333333333334,,,
LBR,2021-10-01,2.6946153846153846,-2.1750000000000003,,,
LBR,2021-11-01,4.611538461538462,-5.178333333333334,,,
LBR,2021-12-01,4.597692307692308,-0.7391666666666666,,,
LBR,2022-01-01,5.794615384615384,2.0508333333333333,,,
LBR,2022-02-01,5.506153846153846,0.760909090909091,,,
LBR,2022-03-01,6.149230769230769,2.4566666666666666,,,
LBR,2022-04-01,4.2784615384615385,-1.908181818181818,,,
LBR,2022-05-01,4.5430769230769235,0.33181818181818185,,,
LBR,2022-06-01,6.0307692307692315,3.1799999999999997,,,
LBR,2022-07-01,5.312307692307693,5.026153846153846,,,
LBR,2022-08-01,7.336153846153847,3.1199999999999997,,,
LBR,2022-09-01,7.472307692307693,0.8116666666666666,,,
LBR,2022-10-01,8.288461538461538,-1.1008333333333333,,,
LBR,2022-11-01,12.478461538461538,-1.3058333333333334,,,
LBR,2022-12-01,13.343846153846155,0.05166666666666667,,,
LBR,2023-01-01,11.993076923076924,0.7525000000000001,,,
LBR,2023-02-01,12.143846153846154,0.8649999999999999,,,
LBR,2023-03-01,11.023076923076925,1.6490909090909092,,,
LBR,2023-04-01,13.362307692307692,0.33249999999999996,,,
LBR,2023-05-01,15.417692307692308,2.325,,,
LBR,2023-06-01,13.654615384615385,1.4516666666666669,,,
LBR,2023-07-01,14.151538461538461,5.373076923076923,,,
LBR,2023-08-01,12.599230769230768,1.4758333333333333,,,
LBR,2023-09-01,11.379999999999999,-0.33083333333333337,,,
LBR,2023-10-01,12.527692307692309,0.08818181818181818,,,
LBR,2023-11-01,13.306923076923077,-0.665,,,
LBR,2023-12-01,11.399999999999999,-1.865,,,
LBR,2024-01-01,11.339230769230769,0.7408333333333333,,,
LBR,2024-02-01,10.864615384615385,0.37916666666666665,,,
LBR,2024-03-01,9.756153846153847,0.4745454545454546,,,
LBR,2024-04-01,9.722307692307691,0.3527272727272727,,,
LBR,2024-05-01,7.915384615384616,0.6381818181818182,,,
LBR,2024-06-01,7.912307692307692,1.6236363636363635,,,
LBR,2024-07-01,7.391666666666667,4.875,,,
LBR,2024-08-01,6.885833333333333,0.86,,,
LBR,2024-09-01,6.937692307692307,0.3109090909090909,,,
LBR,2024-10-01,6.423846153846155,-0.4572727272727272,,,
LBR,2024-11-01,5.193846153846153,-1.995,,,
LBR,2024-12-01,6.286153846153846,-0.9454545454545454,,,
LBR,2025-01-01,7.352307692307692,2.049090909090909,,,
LBR,2025-02-01,9.694615384615386,2.805,,,
LBR,2025-03-01,9.504615384615384,0.2645454545454546,,,
LBR,2025-04-01,8.997692307692308,-0.18818181818181812,,,
LBR,2025-05-01,8.597692307692308,0.1590909090909091,,,
LBR,2025-06-01,7.466923076923077,0.43363636363636365,,,
LBR,2025-07-01,5.130769230769231,2.4358333333333335,,,
LBR,2025-08-01,4.592307692307693,0.3490909090909091,,,
LBR,2025-09-01,2.4046153846153846,-1.9583333333333333,,,
LBR,2025-10-01,1.4823076923076923,-1.4083333333333332,,,
LBR,2025-11-01,2.664615384615385,-0.82,,,
LBR,2025-12-01,2.664615384615385,-0.82,,,
LBY,2017-01-01,30.49153846153846,4.651818181818182,,,
LBY,2017-02-01,31.05923076923077,1.2063636363636363,,,
LBY,2017-03-01,31.675384615384612,2.4136363636363636,,,
LBY,2017-04-01,33.754615384615384,1.6536363636363638,,,
LBY,2017-05-01,34.8523076923077,1.3508333333333333,,,
LBY,2017-06-01,31.99692307692308,0.9758333333333334,,,
LBY,2017-07-01,24.6,0.9500000000000001,,,
