feature,coefficient,fold_id,event_type,horizon,model_name,target
num__platinum_pct_30d_x_plat_prod,-0.0181064999533929,2,strike,7,model3_structural,strike_7d
num__oil_brent_pct_30d_x_net_importer,0.0133644272965807,2,strike,7,model3_structural,strike_7d
fe__country_iso3_AUS,2.1187820699517776,2,strike,7,model3_structural,strike_7d
fe__country_iso3_BOL,-1.1716090777351986,2,strike,7,model3_structural,strike_7d
fe__country_iso3_BRA,0.2514419425186836,2,strike,7,model3_structural,strike_7d
fe__country_iso3_CAN,2.54563615924145,2,strike,7,model3_structural,strike_7d
fe__country_iso3_CHL,0.4412948826567578,2,strike,7,model3_structural,strike_7d
fe__country_iso3_CHN,0.8053225333845493,2,strike,7,model3_structural,strike_7d
fe__country_iso3_DEU,0.7901829422971712,2,strike,7,model3_structural,strike_7d
fe__country_iso3_ESP,-0.7882850974833636,2,strike,7,model3_structural,strike_7d
fe__country_iso3_FRA,0.4777066817278543,2,strike,7,model3_structural,strike_7d
fe__country_iso3_GBR,3.680287687610311,2,strike,7,model3_structural,strike_7d
fe__country_iso3_GRC,-0.927313284235802,2,strike,7,model3_structural,strike_7d
fe__country_iso3_HUN,-1.1131023018002133,2,strike,7,model3_structural,strike_7d
fe__country_iso3_IDN,-0.232475901766389,2,strike,7,model3_structural,strike_7d
fe__country_iso3_IND,4.0696983200445285,2,strike,7,model3_structural,strike_7d
fe__country_iso3_IRL,1.3801450016625132,2,strike,7,model3_structural,strike_7d
fe__country_iso3_ITA,-0.5988568727373238,2,strike,7,model3_structural,strike_7d
fe__country_iso3_JPN,-2.283144608593324,2,strike,7,model3_structural,strike_7d
fe__country_iso3_KEN,1.622712577356222,2,strike,7,model3_structural,strike_7d
fe__country_iso3_KOR,1.5373610706786702,2,strike,7,model3_structural,strike_7d
fe__country_iso3_LAO,-3.489246828035047,2,strike,7,model3_structural,strike_7d
fe__country_iso3_MAR,-1.4517611558058958,2,strike,7,model3_structural,strike_7d
fe__country_iso3_MEX,0.9667966249500975,2,strike,7,model3_structural,strike_7d
fe__country_iso3_MOZ,-1.794415668974988,2,strike,7,model3_structural,strike_7d
fe__country_iso3_MYS,-0.2964037413478195,2,strike,7,model3_structural,strike_7d
fe__country_iso3_NAM,-2.2658063019210157,2,strike,7,model3_structural,strike_7d
fe__country_iso3_NLD,-0.91178994288747,2,strike,7,model3_structural,strike_7d
fe__country_iso3_NOR,-1.5856913565920037,2,strike,7,model3_structural,strike_7d
fe__country_iso3_PER,0.0588930956568255,2,strike,7,model3_structural,strike_7d
fe__country_iso3_PHL,1.7452817714613726,2,strike,7,model3_structural,strike_7d
fe__country_iso3_POL,-2.412165123861316,2,strike,7,model3_structural,strike_7d
fe__country_iso3_PRT,-0.3030191377735892,2,strike,7,model3_structural,strike_7d
fe__country_iso3_SWE,-2.262864251685061,2,strike,7,model3_structural,strike_7d
fe__country_iso3_THA,0.3045382761496305,2,strike,7,model3_structural,strike_7d
fe__country_iso3_TUR,0.5034508535032377,2,strike,7,model3_structural,strike_7d
fe__country_iso3_USA,4.125897390253161,2,strike,7,model3_structural,strike_7d
fe__country_iso3_VNM,0.2113882269060925,2,strike,7,model3_structural,strike_7d
fe__country_iso3_ZAF,2.097249319707215,2,strike,7,model3_structural,strike_7d
fe__country_iso3_ZWE,2.642583557782535,2,strike,7,model3_structural,strike_7d
