country_iso3,year,control_of_corruption_est,government_effectiveness_est,political_stability_est,regulatory_quality_est,rule_of_law_est,voice_accountability_est
CHE,2020,2.04542946815491,1.97202301025391,1.17624020576477,1.58489263057709,1.77689027786255,1.53616297245026
CHE,2021,1.95883810520172,1.99079787731171,1.11537563800812,1.72331547737122,1.76798534393311,1.54166948795319
CHE,2022,2.00936198234558,2.04943490028381,1.15974533557892,1.62011301517487,1.75118839740753,1.62134683132172
CHE,2023,2.02199912071228,2.13492703437805,1.07144391536713,1.72938001155853,1.76172566413879,1.66502690315247
CHL,2017,1.00165581703186,0.809455633163452,0.406281590461731,1.32549917697906,0.981475472450256,1.00058126449585
CHL,2018,0.958202481269836,0.907178461551666,0.412769764661789,1.30045235157013,0.940260529518127,1.02594089508057
CHL,2019,0.97893089056015,0.863498628139496,-0.0161215793341398,1.15849316120148,0.924216628074646,0.981485605239868
CHL,2020,1.10613715648651,0.705044686794281,0.0440445058047771,0.948647737503052,0.930162131786346,0.99194073677063
CHL,2021,0.9562668800354,0.590294063091278,0.161427184939384,0.936240255832672,0.889890670776367,0.957422435283661
CHL,2022,0.968124032020569,0.546218276023865,0.13208432495594,0.978411138057709,0.688454449176788,0.976769387722015
CHL,2023,0.968603789806366,0.71755576133728,0.13615994155407,0.925731718540192,0.625093758106232,1.01794922351837
CHN,2017,-0.291626125574112,0.416875630617142,-0.232558101415634,-0.179426416754723,-0.255178093910217,-1.50353038311005
CHN,2018,-0.286848217248917,0.496678441762924,-0.298572480678558,-0.22858552634716,-0.186479195952415,-1.45938873291016
CHN,2019,-0.312614381313324,0.544862508773804,-0.259780675172806,-0.304319977760315,-0.261681526899338,-1.62690627574921
CHN,2020,-0.0710281431674957,0.643971681594849,-0.474127858877182,-0.202643379569054,-0.102505102753639,-1.65635871887207
CHN,2021,0.0302335843443871,0.80791163444519,-0.516462862491608,-0.332243531942368,0.0102688856422901,-1.64127457141876
CHN,2022,0.0160636715590954,0.494212538003922,-0.45127671957016,-0.418417632579803,-0.04217629134655,-1.60137104988098
CHN,2023,-0.00537010468542576,0.679014027118683,-0.513097047805786,-0.356507807970047,-0.0401299707591534,-1.50455415248871
CIV,2017,-0.550498962402344,-0.812218189239502,-1.09111630916595,-0.406880408525467,-0.650803864002228,-0.284559160470963
CIV,2018,-0.526206731796265,-0.647450387477875,-0.89799964427948,-0.254712522029877,-0.60271030664444,-0.249501124024391
CIV,2019,-0.563736855983734,-0.559171676635742,-1.036496758461,-0.300067454576492,-0.610495507717133,-0.249043196439743
CIV,2020,-0.551726758480072,-0.539148509502411,-1.03321969509125,-0.381347745656967,-0.656908571720123,-0.530299067497253
CIV,2021,-0.395229250192642,-0.53695148229599,-0.715015649795532,-0.268797159194946,-0.661023557186127,-0.458948493003845
CIV,2022,-0.338705569505692,-0.333772420883179,-0.587266504764557,-0.152012959122658,-0.47401824593544,-0.393042325973511
CIV,2023,-0.313007414340973,-0.359512031078339,-0.631788194179535,-0.116081379354,-0.461197137832642,-0.375480622053146
CMR,2017,-1.22516858577728,-0.861256957054138,-1.09150505065918,-0.846451878547668,-1.05129599571228,-1.05181312561035
CMR,2018,-1.1630687713623,-0.857635021209717,-1.40180146694183,-0.812619864940643,-1.10305547714233,-1.12888038158417
CMR,2019,-1.21736109256744,-0.866082966327667,-1.56182324886322,-0.847178757190704,-1.14145791530609,-1.21103703975677
CMR,2020,-1.13953602313995,-0.931410908699036,-1.51367974281311,-0.830199360847473,-1.16767132282257,-1.2054191827774
CMR,2021,-1.11598348617554,-0.904558956623077,-1.39408874511719,-0.934422612190247,-1.11640584468842,-1.15918850898743
CMR,2022,-1.12971425056458,-0.881507813930511,-1.37962925434113,-0.898889482021332,-1.03893566131592,-1.14725351333618
CMR,2023,-1.16255974769592,-0.906262576580048,-1.40043640136719,-0.913473010063171,-1.03819787502289,-1.0663970708847
COD,2017,-1.4452942609787,-1.66651618480682,-2.33944034576416,-1.48056161403656,-1.71109914779663,-1.46415579319
COD,2018,-1.51785528659821,-1.57248735427856,-2.08051562309265,-1.48891973495483,-1.80356800556183,-1.49904274940491
COD,2019,-1.55547034740448,-1.65576636791229,-1.62642359733582,-1.52206444740295,-1.8149026632309,-1.31488299369812
COD,2020,-1.59274351596832,-1.74490869045258,-1.78668558597565,-1.51124560832977,-1.82387900352478,-1.25421500205994
COD,2021,-1.56961536407471,-1.75673007965088,-1.66062462329865,-1.44039714336395,-1.72384572029114,-1.18970882892609
COD,2022,-1.54492211341858,-1.74667477607727,-1.98448967933655,-1.47606945037842,-1.67178452014923,-1.19144213199615
COD,2023,-1.48051190376282,-1.68906629085541,-2.04486203193665,-1.40857565402985,-1.67073619365692,-1.21333003044128
COG,2017,-1.36667895317078,-1.24489271640778,-0.533614814281464,-1.41027545928955,-1.1574285030365,-1.12292313575745
COG,2018,-1.37805664539337,-1.20024716854095,-0.34833887219429,-1.4128532409668,-1.13406419754028,-1.19382119178772
COG,2019,-1.4361093044281,-1.13173198699951,-0.299274206161499,-1.29221296310425,-1.11022043228149,-1.27838408946991
COG,2020,-1.46065235137939,-1.25440239906311,-0.213043123483658,-1.4521666765213,-1.11921632289886,-1.27874207496643
COG,2021,-1.39201092720032,-1.31994211673737,-0.229436472058296,-1.23300182819366,-1.09928131103516,-1.23555767536163
COG,2022,-1.35977947711945,-1.37009811401367,0.0389938205480576,-1.26143133640289,-1.09034621715546,-1.19919466972351
COG,2023,-1.34527885913849,-1.33428740501404,0.0191620066761971,-1.23940634727478,-1.02058732509613,-1.15416669845581
COL,2017,-0.429829597473145,-0.140821367502213,-0.779457807540894,0.257446646690369,-0.366633266210556,0.112731605768204
COL,2018,-0.340439766645432,-0.139370113611221,-0.806941986083984,0.224889174103737,-0.383742153644562,0.172213315963745
COL,2019,-0.283615678548813,0.0327151045203209,-0.979486107826233,0.317910939455032,-0.391183972358704,0.204583406448364
COL,2020,-0.252498596906662,0.00847531855106354,-0.701150059700012,0.225666418671608,-0.491402626037598,0.143006011843681
COL,2021,-0.365944802761078,-0.0478276498615742,-0.954574346542358,0.20214469730854,-0.470828503370285,0.0940301716327667
COL,2022,-0.362088114023209,0.01379637978971,-0.62995833158493,0.140449166297913,-0.427760243415833,0.168687179684639
COL,2023,-0.309191286563873,-0.075877919793129,-0.717313230037689,0.101034268736839,-0.458272933959961,0.205213740468025
COM,2017,-0.710437715053558,-1.67703437805176,0.0224080048501492,-1.09925413131714,-1.10258769989014,-0.336461782455444
COM,2018,-0.852027416229248,-1.71606528759003,-0.361612617969513,-1.18982172012329,-1.14288258552551,-0.494857579469681
COM,2019,-1.058385014534,-1.75331044197083,-0.176797673106194,-1.19900012016296,-1.15722632408142,-0.707425773143768
COM,2020,-1.20917761325836,-1.64305281639099,-0.287384897470474,-1.25821113586426,-1.27696967124939,-0.762464702129364
COM,2021,-1.31024062633514,-1.81384289264679,-0.22799064218998,-1.27106618881226,-1.25784337520599,-0.725413262844086
COM,2022,-1.24499189853668,-1.68305671215057,-0.226411357522011,-1.20053803920746,-1.3146048784256,-0.851324260234833
COM,2023,-0.990109264850616,-1.53510224819183,-0.226316764950752,-1.23843240737915,-1.34128475189209,-0.808809578418732
CPV,2017,0.796454071998596,0.14313443005085,0.762865543365479,-0.0798579379916191,0.352905750274658,0.963748395442963
CPV,2018,0.755423963069916,0.340908616781235,0.833261907100677,-0.0363074876368046,0.393062382936478,0.974645018577576
CPV,2019,0.851012945175171,0.278803288936615,0.859627425670624,-0.0247740764170885,0.446793973445892,0.949219763278961
CPV,2020,0.846103608608246,0.199302867054939,0.874232292175293,0.160896986722946,0.430836319923401,0.912386834621429
CPV,2021,1.0163791179657,0.00169475981965661,0.894368469715118,0.26886397600174,0.327734887599945,0.930763721466064
CPV,2022,0.959875285625458,0.0208359286189079,0.927069365978241,0.263682216405869,0.398660928010941,0.946042716503143
CPV,2023,0.984857201576233,0.0136766647920012,0.903245568275452,0.242902502417564,0.400105774402618,0.958101332187653
CRI,2017,0.432391852140427,0.222521707415581,0.597007215023041,0.43350425362587,0.42886871099472,1.12175965309143
CRI,2018,0.50113844871521,0.352706402540207,0.453386008739471,0.476172715425491,0.467835366725922,1.11900758743286
CRI,2019,0.626857101917267,0.347661405801773,0.430319964885712,0.544661998748779,0.529464185237885,1.09427237510681
CRI,2020,0.661411285400391,0.196500390768051,0.746818065643311,0.477579593658447,0.498832434415817,1.12029850482941
CRI,2021,0.47030770778656,0.222867384552956,0.860422551631927,0.438738018274307,0.423667222261429,1.08030879497528
CRI,2022,0.465857774019241,0.0526026673614979,0.956596434116364,0.567061722278595,0.435932785272598,1.07340776920319
CRI,2023,0.653749406337738,0.260196477174759,0.984186828136444,0.543547570705414,0.389316648244858,1.0699063539505
CUB,2017,0.232622489333153,-0.198632568120956,0.638511061668396,-1.35148084163666,-0.449702054262161,-1.55219459533691
CUB,2018,0.134250968694687,-0.250103235244751,0.640602827072144,-1.47934222221375,-0.463792055845261,-1.45602405071259
CUB,2019,0.014878592453897,-0.17787978053093,0.610500574111938,-1.50501537322998,-0.340494513511658,-1.43960332870483
CUB,2020,-0.153954476118088,-0.203988671302795,0.596146762371063,-1.53046345710754,-0.28538504242897,-1.41815936565399
CUB,2021,-0.0331758223474026,-0.249761372804642,0.392796009778976,-1.4544278383255,-0.419912159442902,-1.42197704315186
CUB,2022,-0.069265678524971,-0.350906133651733,0.491417795419693,-1.38185942173004,-0.461449682712555,-1.33931243419647
CUB,2023,-0.0550908595323563,-0.475527822971344,0.384215950965881,-1.50136196613312,-0.453039199113846,-1.24890899658203
CYM,2017,0.480952531099319,1.18245005607605,1.1626113653183,0.740515828132629,0.744043588638306,0.485489398241043
CYM,2018,0.456048339605331,1.1579931974411,1.11083495616913,0.966315627098083,0.739683032035828,0.472060233354568
CYM,2019,0.42790675163269,1.12508857250214,1.40152549743652,0.970051646232605,0.733536839485168,0.468565702438354
CYM,2020,0.438464015722275,1.07495975494385,1.45647096633911,1.04556882381439,0.726127982139587,0.495715707540512
CYM,2021,0.468453049659729,1.23985493183136,1.62477588653564,1.05249428749084,0.741448163986206,0.759386420249939
CYM,2022,0.457700431346893,1.26231098175049,1.66074180603027,1.0855724811554,0.721070349216461,0.755772590637207
CYM,2023,0.437594085931778,1.2372350692749,1.62560141086578,1.06676125526428,0.721784949302673,0.764431416988373
CYP,2017,0.746647298336029,0.88537871837616,0.530974149703979,1.0184805393219,0.854454517364502,1.05625879764557
CYP,2018,0.607749342918396,0.883620500564575,0.48454225063324,0.862575232982635,0.72105348110199,1.01570796966553
CYP,2019,0.598950326442719,0.955758094787598,0.54459822177887,0.999724805355072,0.726727247238159,1.04663980007172
CYP,2020,0.349943220615387,0.839448511600494,0.288777649402618,0.993247628211975,0.547239065170288,0.90229332447052
CYP,2021,0.369423598051071,0.697915256023407,0.422150671482086,0.845392525196075,0.605679333209991,0.855743706226349
CYP,2022,0.421445220708847,0.730335235595703,0.423811227083206,0.773753821849823,0.570125758647919,0.850350379943848
CYP,2023,0.332707405090332,0.73773992061615,0.409627169370651,0.778258264064789,0.628040313720703,0.974570155143738
CZE,2017,0.568141341209412,1.03059422969818,0.990650773048401,1.22255635261536,1.08858931064606,0.880147039890289
CZE,2018,0.509728491306305,0.951154172420502,1.0264128446579,1.26730799674988,1.01980626583099,0.822354137897491
CZE,2019,0.533485949039459,0.919642746448517,0.941995680332184,1.23532867431641,1.01709353923798,0.834152519702911
CZE,2020,0.55544102191925,0.910964906215668,0.912328004837036,1.23466849327087,1.01845061779022,0.978554964065552
CZE,2021,0.615270674228668,1.06974017620087,0.947537839412689,1.34087228775024,1.09040725231171,1.00824761390686
CZE,2022,0.663074553012848,1.09341883659363,0.814114570617676,1.38589835166931,1.1003965139389,1.04114127159119
CZE,2023,0.767809867858887,1.1140114068985,0.967361629009247,1.30448853969574,1.14218366146088,1.07654917240143
DEU,2017,1.79697561264038,1.61311173439026,0.574381291866302,1.77526342868805,1.5740704536438,1.43248081207275
DEU,2018,1.89839863777161,1.52356374263763,0.577865242958069,1.75632679462433,1.59137535095215,1.44311714172363
DEU,2019,1.86510336399078,1.49534583091736,0.548539876937866,1.71493887901306,1.5813193321228,1.35402822494507
DEU,2020,1.82534158229828,1.31368815898895,0.645049154758453,1.57793474197388,1.52012777328491,1.37390911579132
DEU,2021,1.7829247713089,1.28911292552948,0.725788176059723,1.62516117095947,1.5718047618866,1.41956698894501
DEU,2022,1.81836342811584,1.28929960727692,0.628491878509521,1.52229499816895,1.53199517726898,1.41448700428009
DEU,2023,1.66416621208191,1.18541669845581,0.586989283561707,1.45697498321533,1.55120778083801,1.46138572692871
DJI,2017,-0.671423614025116,-1.08672702312469,-0.733945071697235,-0.689585387706757,-0.931997954845428,-1.40683770179749
DJI,2018,-0.74312162399292,-0.986045360565186,-0.133426666259766,-0.741602540016174,-0.950413644313812,-1.36474502086639
DJI,2019,-0.880485117435455,-0.818095088005066,-0.343388050794601,-0.821162223815918,-0.946187078952789,-1.4233170747757
DJI,2020,-0.752914547920227,-0.761062145233154,-0.44820237159729,-0.857029616832733,-1.04298675060272,-1.40703856945038
DJI,2021,-0.805005490779877,-0.832156419754028,-0.566324710845947,-0.885837376117706,-1.02947497367859,-1.296515583992
DJI,2022,-0.793266594409943,-0.786802113056183,-0.507386088371277,-0.899799406528473,-1.10264074802399,-1.2912232875824
DJI,2023,-0.780927419662476,-0.731475412845612,-0.516700983047485,-0.933053493499756,-1.1251677274704,-1.27434647083282
DMA,2017,0.634742200374603,-0.242147713899612,1.17277669906616,0.136305436491966,0.65121990442276,0.884237766265869
DMA,2018,0.535799264907837,-0.268966734409332,1.06905841827393,0.125301271677017,0.704450607299805,0.796533346176147
DMA,2019,0.521607756614685,-0.253059536218643,1.02994155883789,0.151736706495285,0.718337118625641,0.866429507732391
DMA,2020,0.556784510612488,-0.126768589019775,1.31708955764771,0.268519282341003,0.791576862335205,0.870887696743011
DMA,2021,0.547485947608948,-0.120297245681286,1.33413064479828,0.289970070123672,0.691698372364044,0.812004029750824
DMA,2022,0.539586186408997,-0.0973235219717026,1.30801045894623,0.341509431600571,0.734180450439453,0.796769261360168
DMA,2023,0.544514536857605,0.260825008153915,1.28526425361633,0.308252662420273,0.62485259771347,0.786084830760956
DNK,2017,2.190749168396,1.74683058261871,0.854937553405762,1.61215782165527,1.80426836013794,1.51810312271118
DNK,2018,2.15699577331543,1.81060206890106,0.931982338428497,1.62839412689209,1.77322614192963,1.57402217388153
DNK,2019,2.12164855003357,1.87326776981354,0.967598736286163,1.5476325750351,1.83337736129761,1.54343402385712
DNK,2020,2.23648619651794,1.8400673866272,0.920233726501465,1.78572452068329,1.80679368972778,1.5147852897644
DNK,2021,2.33337140083313,1.95973408222198,0.928662657737732,1.79559290409088,1.89572131633759,1.5449755191803
DNK,2022,2.40263819694519,1.9901350736618,0.86891770362854,1.84312748908997,1.8995805978775,1.59125435352325
DNK,2023,2.37605309486389,2.01564884185791,0.850847959518433,1.83951985836029,1.90893590450287,1.66469931602478
DOM,2017,-0.787598609924316,-0.38338103890419,0.152073904871941,-0.0386812426149845,-0.428010761737823,0.159204080700874
DOM,2018,-0.830888628959656,-0.38873553276062,0.012300387956202,-0.0285366922616959,-0.365240544080734,0.124981448054314
DOM,2019,-0.838990390300751,-0.351295411586761,-0.00311226956546307,-0.0187732968479395,-0.320300966501236,0.17925138771534
DOM,2020,-0.750963449478149,-0.281447857618332,0.164981201291084,0.0231650732457638,-0.171013608574867,0.237134993076324
DOM,2021,-0.590438902378082,-0.00257122726179659,0.287386029958725,0.0779508575797081,-0.11635073274374,0.294744700193405
DOM,2022,-0.439807772636414,-0.0684610605239868,0.249287635087967,0.0695477873086929,-0.0933533534407616,0.313117146492004
DOM,2023,-0.449474930763245,0.12803441286087,0.239014014601707,0.171186909079552,-0.128592282533646,0.325887054204941
DZA,2017,-0.598896265029907,-0.537024140357971,-0.919614315032959,-1.2794988155365,-0.925012648105621,-0.903114080429077
DZA,2018,-0.658903956413269,-0.488536387681961,-0.842107713222504,-1.34690141677856,-0.806978523731232,-0.995263040065765
DZA,2019,-0.656169533729553,-0.567920982837677,-1.05585384368896,-1.38831329345703,-0.861034154891968,-1.0534600019455
DZA,2020,-0.666826963424683,-0.573643207550049,-0.847820401191711,-1.35530030727386,-0.798027575016022,-1.08850860595703
DZA,2021,-0.635961413383484,-0.65274578332901,-0.992457151412964,-1.18196296691895,-0.833022832870483,-1.01377856731415
DZA,2022,-0.638041079044342,-0.51349949836731,-0.650652348995209,-1.06357324123383,-0.833259999752045,-1.01191890239716
DZA,2023,-0.589308321475983,-0.670135140419006,-0.577885270118713,-0.948087155818939,-0.678364396095276,-0.979883790016174
ECU,2017,-0.626104652881622,-0.352247714996338,-0.0789320766925812,-1.02358734607697,-0.718140542507172,-0.172362104058266
ECU,2018,-0.629500389099121,-0.317793667316437,-0.0947211682796478,-0.886888802051544,-0.663264274597168,0.000832675490528345
ECU,2019,-0.509275019168854,-0.367696136236191,-0.238217756152153,-0.796693980693817,-0.542950987815857,0.0317208766937256
ECU,2020,-0.504086554050446,-0.470506340265274,-0.270243227481842,-0.871133387088776,-0.540949642658234,-0.0146998642012477
ECU,2021,-0.59461385011673,-0.241593524813652,-0.25738736987114,-0.719614744186401,-0.354992210865021,0.0996665507555008
ECU,2022,-0.63026487827301,-0.309278339147568,-0.37122431397438,-0.45972153544426,-0.620780825614929,0.0273947101086378
ECU,2023,-0.647337436676025,-0.494244992733002,-0.338139981031418,-0.718200981616974,-0.957790791988373,-0.061911303550005
EGY,2017,-0.495982348918915,-0.530632019042969,-1.42964589595795,-0.813245594501495,-0.448036134243011,-1.25143277645111
EGY,2018,-0.514722347259521,-0.454036295413971,-1.18812155723572,-0.804274797439575,-0.301445573568344,-1.32450354099274
EGY,2019,-0.655317544937134,-0.251354306936264,-1.12463080883026,-0.758563220500946,-0.332123339176178,-1.44394659996033
EGY,2020,-0.810433626174927,-0.44617161154747,-1.18193280696869,-0.571031153202057,-0.317483067512512,-1.48189222812653
EGY,2021,-0.70594334602356,-0.457696795463562,-1.0328643321991,-0.519896507263184,-0.260645717382431,-1.50513410568237
EGY,2022,-0.678962171077728,-0.448231309652328,-0.978700578212738,-0.713920831680298,-0.26560452580452,-1.45044994354248
EGY,2023,-0.747790396213531,-0.239516973495483,-0.866764307022095,-0.665456295013428,-0.184178426861763,-1.37938976287842
ERI,2017,-1.23131632804871,-1.79755210876465,-0.733444452285767,-2.1708779335022,-1.5930860042572,-2.16639280319214
ERI,2018,-1.32252204418182,-1.76837337017059,-0.609360635280609,-2.19343161582947,-1.61951661109924,-2.18413782119751
ERI,2019,-1.40773236751556,-1.80259537696838,-0.705968797206879,-2.19213676452637,-1.63079953193665,-2.20523548126221
ERI,2020,-1.34057831764221,-1.64321792125702,-0.992741048336029,-2.15805459022522,-1.49006807804108,-2.06312227249146
ERI,2021,-1.25754857063293,-1.69597375392914,-1.05568218231201,-2.27972555160522,-1.58352196216583,-1.93026268482208
ERI,2022,-1.28224623203278,-1.73129761219025,-0.957195043563843,-2.36939263343811,-1.77305948734283,-1.88292789459229
ERI,2023,-1.47526490688324,-1.79375612735748,-0.792767763137817,-2.36299300193787,-1.76205575466156,-1.86236107349396
ESP,2017,0.510279893875122,1.00125849246979,0.270845949649811,0.930761218070984,1.02435386180878,1.02150094509125
ESP,2018,0.612778782844543,0.969246029853821,0.27590623497963,0.93815416097641,0.978094100952148,1.02963280677795
ESP,2019,0.666394531726837,0.968808770179749,0.292768746614456,1.037264585495,0.990192174911499,1.03599870204926
ESP,2020,0.711801946163177,0.853928565979004,0.411448448896408,0.755449116230011,0.860964477062225,1.00401437282562
ESP,2021,0.715437471866608,0.907896876335144,0.509235560894012,0.797288954257965,0.843258261680603,0.99951308965683
ESP,2022,0.685416162014008,0.920230388641357,0.318843424320221,0.797074437141418,0.799167692661285,1.01683568954468
ESP,2023,0.629368722438812,0.752065539360046,0.287291556596756,0.693764328956604,0.822885692119598,1.19472968578339
EST,2017,1.20263087749481,1.07229030132294,0.642370760440826,1.63404095172882,1.24847757816315,1.21454405784607
EST,2018,1.46850371360779,1.15055811405182,0.580415546894073,1.54483294487,1.20345735549927,1.19020283222198
EST,2019,1.52524757385254,1.13976681232452,0.630197763442993,1.58012461662292,1.2427259683609,1.17930448055267
EST,2020,1.58082056045532,1.29900670051575,0.709816992282867,1.52953481674194,1.33508813381195,1.16718208789825
EST,2021,1.50660848617554,1.34329342842102,0.748589515686035,1.54799437522888,1.38935804367065,1.17938566207886
EST,2022,1.54471278190613,1.34263217449188,0.727880895137787,1.5589644908905,1.42628395557404,1.20195424556732
EST,2023,1.53812229633331,1.2634699344635,0.660533905029297,1.42964351177216,1.42638897895813,1.21992552280426
ETH,2017,-0.582322061061859,-0.759255349636078,-1.67723059654236,-1.0297976732254,-0.469820439815521,-1.43262052536011
ETH,2018,-0.50531792640686,-0.666894257068634,-1.27460920810699,-0.984722435474396,-0.444717615842819,-1.16189217567444
ETH,2019,-0.434498816728592,-0.66142076253891,-1.30376279354095,-0.910632014274597,-0.482023179531097,-1.06248962879181
ETH,2020,-0.389672368764877,-0.589582562446594,-1.75370299816132,-0.975501298904419,-0.402888596057892,-1.03639280796051
ETH,2021,-0.422021746635437,-0.650382697582245,-2.18383121490479,-0.941965937614441,-0.623265862464905,-1.07109928131104
ETH,2022,-0.433258950710297,-0.791824162006378,-2.07060623168945,-0.94841742515564,-0.635894060134888,-1.04841494560242
ETH,2023,-0.465061634778976,-0.768662095069885,-1.96956777572632,-1.0210794210434,-0.670203268527985,-1.06066715717316
FIN,2017,2.16233658790588,1.9772777557373,1.06380820274353,1.81227469444275,2.02406764030457,1.5595486164093
FIN,2018,2.17175912857056,2.01387786865234,0.891889691352844,1.77911019325256,2.03439903259277,1.58935248851776
FIN,2019,2.11393284797668,1.97280502319336,0.835258841514587,1.84047222137451,2.01262903213501,1.56299781799316
FIN,2020,2.17043972015381,1.90100395679474,0.981825113296509,1.85089826583862,2.01859211921692,1.6095118522644
FIN,2021,2.23784065246582,1.91831088066101,0.963275969028473,1.88712561130524,2.01347613334656,1.60936939716339
FIN,2022,2.24686503410339,1.75458240509033,0.894830107688904,1.77915287017822,1.95789980888367,1.60676980018616
FIN,2023,2.22151660919189,1.73860657215118,0.713986694812775,1.76514935493469,1.96704590320587,1.63263607025146
FJI,2017,0.638820290565491,0.237182199954987,0.585380256175995,0.0646388009190559,-0.0815383344888687,0.123874723911285
FJI,2018,0.69995129108429,0.7747842669487,0.832882523536682,0.0395447723567486,0.176708772778511,0.145927339792252
FJI,2019,0.688054382801056,0.762365400791168,0.779334902763367,0.0334556773304939,0.422473400831223,0.0224217269569635
FJI,2020,0.613366007804871,0.590555310249329,0.662797212600708,-0.102151036262512,0.197523906826973,0.0560786165297031
FJI,2021,0.44344025850296,0.660467982292175,0.72510689496994,-0.00529439095407724,0.300674289464951,-0.1721011698246
FJI,2022,0.388872087001801,0.593959331512451,0.748508632183075,-0.0602172017097473,0.325316250324249,-0.143952786922455
FJI,2023,0.50627201795578,0.490778684616089,0.744343459606171,-0.0902230963110924,0.304903954267502,0.186145916581154
FRA,2017,1.22452700138092,1.30890679359436,0.265701532363892,1.14648473262787,1.39806187152863,1.15271818637848
FRA,2018,1.28155159950256,1.41971850395203,0.013894104398787,1.1474986076355,1.39622473716736,1.1575254201889
FRA,2019,1.24806225299835,1.33822000026703,0.271341234445572,1.43153774738312,1.37148487567902,1.11500012874603
FRA,2020,1.12261998653412,1.2042510509491,0.280992835760117,1.18946194648743,1.29872727394104,1.06575298309326
FRA,2021,1.28193628787994,1.22854030132294,0.325612366199493,1.23037326335907,1.25916755199432,1.10422718524933
FRA,2022,1.25943613052368,1.16521215438843,0.393339216709137,1.1889523267746,1.18058335781097,1.11015677452087
FRA,2023,1.18482184410095,1.14462625980377,0.343697965145111,1.15350544452667,1.18057084083557,1.15460133552551
FSM,2017,0.768536806106567,0.397115677595139,1.16163432598114,-0.994520306587219,0.0496921613812447,1.14606320858002
FSM,2018,0.672313213348389,0.163907796144485,1.31535291671753,-0.923807919025421,0.0346771813929081,1.12325739860535
FSM,2019,0.710593283176422,0.0968344137072563,1.03275692462921,-0.902161478996277,0.0816381499171257,1.14769148826599
FSM,2020,0.874902904033661,0.357185035943985,1.11546397209167,-0.891345798969269,0.190418258309364,1.12716591358185
FSM,2021,0.56349778175354,0.304561197757721,1.19793713092804,-0.711252927780151,0.521661937236786,1.10966408252716
FSM,2022,0.483295738697052,0.379875272512436,1.20921885967255,-0.561271905899048,0.689653992652893,1.1250307559967
FSM,2023,0.783704280853271,0.232347309589386,1.0807785987854,-0.580112159252167,0.643969178199768,1.08513557910919
GAB,2017,-0.841892600059509,-1.0042712688446,-0.105890899896622,-0.71398663520813,-0.723504424095154,-1.06009995937347
GAB,2018,-0.85915344953537,-0.826597571372986,-0.257340848445892,-0.889868915081024,-0.719786107540131,-0.961422681808472
GAB,2019,-0.887044489383698,-0.957504510879517,-0.0750986188650131,-0.958428800106049,-0.756188631057739,-1.04159319400787
GAB,2020,-0.886901438236237,-0.991475403308868,-0.0657728165388107,-0.881805598735809,-0.679911434650421,-0.977103650569916
GAB,2021,-0.868000090122223,-0.816382169723511,-0.0757173225283623,-0.821126997470856,-0.708188772201538,-0.891519963741302
GAB,2022,-1.04297661781311,-0.685424149036407,0.0603694021701813,-0.702257215976715,-0.823756873607635,-0.880173981189728
GAB,2023,-1.01552844047546,-0.779809296131134,-0.335527300834656,-0.704819560050964,-0.872693359851837,-0.919151186943054
GBR,2017,1.81427049636841,1.4309287071228,0.380680292844772,1.70533382892609,1.64506530761719,1.36429786682129
GBR,2018,1.80687081813812,1.36169874668121,0.0770855620503426,1.76942324638367,1.60317921638489,1.3817093372345
GBR,2019,1.7486674785614,1.44982588291168,0.526694297790527,1.61285722255707,1.56992924213409,1.26395773887634
GBR,2020,1.66020119190216,1.33215415477753,0.483050256967545,1.47402393817902,1.46396434307098,1.23157048225403
GBR,2021,1.64058411121368,1.23967301845551,0.489994138479233,1.45237493515015,1.39551365375519,1.26462173461914
GBR,2022,1.62012147903442,1.23809003829956,0.533176064491272,1.5665100812912,1.41379821300507,1.25854110717773
GBR,2023,1.48091387748718,1.16114270687103,0.514935672283173,1.53656673431396,1.39836597442627,1.26162397861481
GEO,2017,0.759495615959167,0.481504321098328,-0.375214755535126,0.949060201644897,0.262742727994919,0.265135079622269
GEO,2018,0.724816799163818,0.518133521080017,-0.447562873363495,1.03199064731598,0.270510762929916,0.229046493768692
GEO,2019,0.716545462608337,0.766199469566345,-0.498171955347061,1.02652418613434,0.248691543936729,0.168092742562294
GEO,2020,0.601492643356323,0.716738402843475,-0.429610639810562,1.00116765499115,0.222878128290176,0.0556090585887432
GEO,2021,0.661079525947571,0.616529405117035,-0.429620236158371,1.05341958999634,0.14443676173687,0.010173449292779
GEO,2022,0.620420038700104,0.650143086910248,-0.43653005361557,1.0323086977005,0.16946941614151,0.0156398266553879
GEO,2023,0.617694795131683,0.791285872459412,-0.335554122924805,0.946578145027161,0.177279338240623,0.0347131341695786
GHA,2017,-0.253390341997147,-0.187149077653885,0.0820369869470596,-0.188691198825836,0.105520524084568,0.596182525157928
GHA,2018,-0.138363629579544,-0.319947093725204,-0.0366430282592773,-0.141936391592026,0.0510871484875679,0.557817578315735
GHA,2019,-0.108660869300365,-0.289961248636246,0.118526868522167,-0.185462951660156,0.0127408038824797,0.550379991531372
GHA,2020,-0.127222999930382,-0.196979343891144,0.169901907444,-0.130579710006714,-0.0821285173296928,0.552889406681061
GHA,2021,-0.128043621778488,-0.176513522863388,0.0658524557948112,-0.215175911784172,-0.107684418559074,0.469472467899323
